dataset,fold,method,accuracy,train_accuracy,gap,f1,roc_auc,train_time
credit-default,1,LGBM_default,0.8186666666666667,0.8445,0.025833333333333375,0.7984195377302956,0.7749231544034892,0.09592151641845703
credit-default,1,LGBM_early_stop,0.8206666666666667,0.8313333333333334,0.010666666666666713,0.7994977808967192,0.779702490102113,0.08124661445617676
credit-default,1,AdaPrune,0.817,0.83475,0.017750000000000044,0.7957914720013878,0.7759070973385082,0.3041985034942627
credit-default,2,RF_default,0.8151666666666667,0.999375,0.1842083333333333,0.7947704365067322,0.7598793821260876,0.3862731456756592
credit-default,2,XGB_default,0.8101666666666667,0.8874583333333333,0.07729166666666665,0.7897108073299302,0.7668851880586434,0.09074759483337402
credit-default,2,XGB_tuned,0.8181666666666667,0.8456666666666667,0.02749999999999997,0.7967517120238775,0.7795730769733165,0.09171843528747559
credit-default,2,XGB_early_stop,0.8178333333333333,0.841625,0.023791666666666655,0.7962808104276907,0.780924617699104,0.1209111213684082
credit-default,2,LGBM_default,0.8196666666666667,0.8440833333333333,0.024416666666666642,0.7986706691560247,0.7800771834413766,0.08943724632263184
credit-default,2,LGBM_early_stop,0.8195,0.8304583333333333,0.010958333333333292,0.7978510419670555,0.7835203789796955,0.0815432071685791
credit-default,2,AdaPrune,0.8181666666666667,0.832375,0.014208333333333267,0.7957598563152251,0.7785280961949961,0.2598273754119873
credit-default,3,RF_default,0.8211666666666667,0.9995,0.17833333333333334,0.8016186266406002,0.7649960789031442,0.3536522388458252
credit-default,3,XGB_default,0.8183333333333334,0.88675,0.06841666666666668,0.7973763334074188,0.7649289937173757,0.08733987808227539
credit-default,3,XGB_tuned,0.8248333333333333,0.8443333333333334,0.019500000000000073,0.8050443460377847,0.7819695984774242,0.08835363388061523
credit-default,3,XGB_early_stop,0.8268333333333333,0.8389166666666666,0.012083333333333335,0.8059695831375302,0.7818141414604026,0.09742164611816406
credit-default,3,LGBM_default,0.8265,0.8407083333333333,0.014208333333333267,0.8061598946109729,0.7841589783442247,0.09977531433105469
credit-default,3,LGBM_early_stop,0.8266666666666667,0.8287083333333334,0.0020416666666667194,0.8058300810334752,0.7837980729457863,0.08756494522094727
credit-default,3,AdaPrune,0.8261666666666667,0.8219166666666666,-0.004250000000000087,0.7987742610909426,0.7740515307758934,0.2107248306274414
credit-default,4,RF_default,0.8133333333333334,0.9995,0.1861666666666667,0.7929774607113317,0.7616781036695113,0.3646552562713623
credit-default,4,XGB_default,0.812,0.8894583333333334,0.0774583333333333,0.793681285038141,0.7611136044080127,0.08678579330444336
credit-default,4,XGB_tuned,0.8156666666666667,0.8472083333333333,0.03154166666666669,0.7961346507692312,0.7733772924064246,0.08577275276184082
credit-default,4,XGB_early_stop,0.8178333333333333,0.8390833333333333,0.02124999999999999,0.7958852303843317,0.7775687457860101,0.08640813827514648
credit-default,4,LGBM_default,0.8183333333333334,0.844375,0.02604166666666663,0.7987106428484232,0.7763117854964087,0.09108471870422363
credit-default,4,LGBM_early_stop,0.819,0.8345833333333333,0.015583333333333393,0.7985042223720181,0.7779784330803502,0.1010138988494873
credit-default,4,AdaPrune,0.8151666666666667,0.8424583333333333,0.027291666666666603,0.7936962324903903,0.7734605844700053,0.3249475955963135
credit-g,0,RF_default,0.775,1.0,0.22499999999999998,0.752232846485237,0.8122619047619047,0.13091373443603516
credit-g,0,XGB_default,0.775,1.0,0.22499999999999998,0.7678993663104134,0.7832142857142858,0.03085494041442871
credit-g,0,XGB_tuned,0.755,0.9725,0.21750000000000003,0.7455519760135243,0.7836904761904762,0.033078908920288086
credit-g,0,XGB_early_stop,0.78,0.955,0.17499999999999993,0.7633193674820922,0.8071428571428572,0.040643930435180664
credit-g,0,LGBM_default,0.76,1.0,0.24,0.7515981735159818,0.7727380952380952,0.049651145935058594
credit-g,0,LGBM_early_stop,0.785,0.85625,0.07124999999999992,0.7655220017256255,0.7929761904761904,0.0256044864654541
credit-g,0,AdaPrune,0.745,0.87,0.125,0.7100804230472623,0.7929761904761905,0.07434868812561035
credit-g,1,RF_default,0.77,1.0,0.22999999999999998,0.7566521910777735,0.76375,0.12567853927612305
credit-g,1,XGB_default,0.75,1.0,0.25,0.7394429469901168,0.7670238095238094,0.03642153739929199
credit-g,1,XGB_tuned,0.745,0.97125,0.22624999999999995,0.7351663423814232,0.753452380952381,0.026448726654052734
credit-g,1,XGB_early_stop,0.73,0.8775,0.14749999999999996,0.706907894736842,0.7328571428571428,0.021987438201904297
credit-g,1,LGBM_default,0.755,1.0,0.245,0.7455519760135243,0.7514285714285714,0.047159433364868164
credit-g,1,LGBM_early_stop,0.74,0.85125,0.11124999999999996,0.7122529644268775,0.7277380952380953,0.0276491641998291
credit-g,1,AdaPrune,0.75,0.8975,0.14749999999999996,0.741248097412481,0.7639285714285715,0.08195948600769043
credit-g,2,RF_default,0.745,1.0,0.255,0.7291168581741116,0.7601785714285714,0.1353609561920166
credit-g,2,XGB_default,0.775,1.0,0.22499999999999998,0.7646489104116222,0.7775000000000001,0.033171892166137695
credit-g,2,XGB_tuned,0.72,0.965,0.245,0.7081761006289308,0.7714285714285715,0.03182220458984375
credit-g,2,XGB_early_stop,0.755,0.91875,0.16374999999999995,0.7397397264810093,0.7551190476190478,0.03319191932678223
credit-g,2,LGBM_default,0.75,1.0,0.25,0.741248097412481,0.7535714285714286,0.04789590835571289
credit-g,2,LGBM_early_stop,0.75,0.97,0.21999999999999997,0.7394429469901168,0.7521428571428572,0.0407099723815918
credit-g,2,AdaPrune,0.72,0.87375,0.15375000000000005,0.7060291060291061,0.7423809523809524,0.07097244262695312
credit-g,3,RF_default,0.745,1.0,0.255,0.7163341512856075,0.8185119047619048,0.13115262985229492
credit-g,3,XGB_default,0.745,1.0,0.255,0.7386327503974561,0.7867857142857143,0.03866767883300781
credit-g,3,XGB_tuned,0.79,0.96875,0.17874999999999996,0.781132075471698,0.8059523809523809,0.02826690673828125
credit-g,3,XGB_early_stop,0.79,0.9425,0.15249999999999997,0.7795218295218295,0.8285714285714286,0.03528761863708496
credit-g,3,LGBM_default,0.79,1.0,0.20999999999999996,0.7795218295218295,0.8124999999999999,0.05272483825683594
credit-g,3,LGBM_early_stop,0.78,0.965,0.18499999999999994,0.7707097933513027,0.8308333333333333,0.04185032844543457
credit-g,3,AdaPrune,0.775,0.88875,0.11375000000000002,0.7628714327743453,0.8345238095238096,0.08078694343566895
credit-g,4,RF_default,0.76,1.0,0.24,0.7316129032258064,0.7874404761904762,0.13472461700439453
credit-g,4,XGB_default,0.75,1.0,0.25,0.7375259875259874,0.7869047619047619,0.029066801071166992
credit-g,4,XGB_tuned,0.76,0.96625,0.20625000000000004,0.748024948024948,0.778452380952381,0.03085470199584961
credit-g,4,XGB_early_stop,0.775,0.96,0.18499999999999994,0.7646489104116222,0.7759523809523811,0.03958392143249512
credit-g,4,LGBM_default,0.77,1.0,0.22999999999999998,0.7602875112309075,0.7925,0.05122494697570801
credit-g,4,LGBM_early_stop,0.79,0.9425,0.15249999999999997,0.781132075471698,0.7926190476190476,0.04097890853881836
credit-g,4,AdaPrune,0.735,0.78375,0.04874999999999996,0.6874027632648323,0.739047619047619,0.07539510726928711
diabetes,0,RF_default,0.7922077922077922,1.0,0.20779220779220775,0.7865535824719498,0.856111111111111,0.13429045677185059
diabetes,0,XGB_default,0.7467532467532467,1.0,0.2532467532467533,0.7450067174205105,0.8049999999999999,0.03114628791809082
diabetes,0,XGB_tuned,0.7532467532467533,0.9755700325732899,0.22232327932653662,0.7509206479794716,0.8355555555555555,0.022544384002685547
diabetes,0,XGB_early_stop,0.7727272727272727,0.9250814332247557,0.15235416049748296,0.7686942607304208,0.8475925925925926,0.024929523468017578
diabetes,0,LGBM_default,0.7662337662337663,1.0,0.23376623376623373,0.765185682988784,0.8181481481481482,0.03144979476928711
diabetes,0,LGBM_early_stop,0.8051948051948052,0.8745928338762216,0.06939802868141631,0.8033584062995828,0.8472222222222222,0.019724607467651367
diabetes,0,AdaPrune,0.7467532467532467,0.8615635179153095,0.11481027116206277,0.7371540246262263,0.8363888888888888,0.03211474418640137
diabetes,1,RF_default,0.7792207792207793,1.0,0.22077922077922074,0.7746353646353646,0.8404629629629631,0.13339805603027344
diabetes,1,XGB_default,0.7727272727272727,1.0,0.2272727272727273,0.7699825630206876,0.8287037037037037,0.02994990348815918
diabetes,1,XGB_tuned,0.7597402597402597,0.9674267100977199,0.20768645035746014,0.7554767899150163,0.8487037037037037,0.022234201431274414
diabetes,1,XGB_early_stop,0.7727272727272727,0.9283387622149837,0.15561148948771097,0.7672901261418008,0.8566666666666667,0.022470712661743164
diabetes,1,LGBM_default,0.7727272727272727,1.0,0.2272727272727273,0.7672901261418008,0.8351851851851851,0.033158063888549805
diabetes,1,LGBM_early_stop,0.7857142857142857,0.8843648208469055,0.09865053513261979,0.7791497113820854,0.862962962962963,0.018340110778808594
diabetes,1,AdaPrune,0.7662337662337663,0.8859934853420195,0.11975971910825323,0.756472201491092,0.8546296296296296,0.03524589538574219
diabetes,2,RF_default,0.7662337662337663,1.0,0.23376623376623373,0.7613786213786214,0.8239814814814815,0.13412809371948242
diabetes,2,XGB_default,0.7597402597402597,1.0,0.24025974025974028,0.7539924190641895,0.7868518518518519,0.027970314025878906
diabetes,2,XGB_tuned,0.7272727272727273,0.9690553745928339,0.24178264732010657,0.7260499634869146,0.7881481481481482,0.023652076721191406
diabetes,2,XGB_early_stop,0.7662337662337663,0.9218241042345277,0.15559033800076139,0.7598727802809436,0.8116666666666666,0.029117584228515625
diabetes,2,LGBM_default,0.7337662337662337,1.0,0.26623376623376627,0.7331844237967826,0.788888888888889,0.03647136688232422
diabetes,2,LGBM_early_stop,0.7597402597402597,0.8859934853420195,0.12625322560175978,0.7539924190641895,0.8087037037037037,0.02015089988708496
diabetes,2,AdaPrune,0.7077922077922078,0.7719869706840391,0.06419476289183135,0.6544630267218964,0.7513888888888888,0.030856609344482422
diabetes,3,RF_default,0.738562091503268,1.0,0.261437908496732,0.7329188085490607,0.8011320754716982,0.13739418983459473
diabetes,3,XGB_default,0.7450980392156863,1.0,0.2549019607843137,0.7466649864901019,0.7945283018867925,0.03307962417602539
diabetes,3,XGB_tuned,0.7647058823529411,0.9707317073170731,0.20602582496413202,0.7636082612786166,0.7913207547169812,0.027028560638427734
diabetes,3,XGB_early_stop,0.7516339869281046,0.9219512195121952,0.1703172325840906,0.7428100639426117,0.8052830188679245,0.025353670120239258
diabetes,3,LGBM_default,0.7516339869281046,1.0,0.24836601307189543,0.7526792984309324,0.7832075471698114,0.029599905014038086
diabetes,3,LGBM_early_stop,0.7777777777777778,0.8731707317073171,0.09539295392953928,0.7767411356520268,0.814056603773585,0.016568899154663086
diabetes,3,AdaPrune,0.7058823529411765,0.8032520325203252,0.09736967957914866,0.6731133204968822,0.8062264150943396,0.029044628143310547
diabetes,4,RF_default,0.7712418300653595,1.0,0.2287581699346405,0.7696007317110529,0.7972641509433962,0.12253570556640625
diabetes,4,XGB_default,0.7124183006535948,1.0,0.2875816993464052,0.7042872704637411,0.7420754716981132,0.026916027069091797
diabetes,4,XGB_tuned,0.7058823529411765,0.975609756097561,0.26972740315638444,0.6985703964415145,0.7503773584905661,0.02273845672607422
diabetes,4,XGB_early_stop,0.7516339869281046,0.9252032520325203,0.17356926510441573,0.7477999873088393,0.7931132075471699,0.02059006690979004
diabetes,4,LGBM_default,0.6928104575163399,1.0,0.30718954248366015,0.6889529699024423,0.7609433962264152,0.02860403060913086
diabetes,4,LGBM_early_stop,0.7320261437908496,0.9040650406504065,0.17203889685955687,0.7301037142900905,0.7869811320754716,0.018826723098754883
diabetes,4,AdaPrune,0.7058823529411765,0.9382113821138212,0.23232902917264464,0.6985703964415145,0.7871698113207547,0.05175018310546875
dry-bean,0,RF_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9964857796665577,0.12590861320495605
dry-bean,0,XGB_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.998597036068432,0.028875112533569336
dry-bean,0,XGB_tuned,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9988558352402745,0.03232860565185547
dry-bean,0,XGB_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.996417674621336,0.03934526443481445
dry-bean,0,LGBM_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,1.0,0.0487825870513916
dry-bean,0,LGBM_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,1.0,0.05223250389099121
dry-bean,0,AdaPrune,0.9710144927536232,0.9818181818181818,0.010803689064558641,0.9710296509908312,0.9866990846681922,0.029543399810791016
dry-bean,1,RF_default,1.0,1.0,0.0,1.0,1.0,0.12069106101989746
dry-bean,1,XGB_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9993598125749156,0.022005319595336914
dry-bean,1,XGB_tuned,0.9710144927536232,0.9963636363636363,0.02534914361001317,0.9702596618357486,0.9989784243216738,0.02877330780029297
dry-bean,1,XGB_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9993598125749156,0.08960318565368652
dry-bean,1,LGBM_default,0.9855072463768116,1.0,0.01449275362318836,0.9856568376406818,1.0,0.0520167350769043
dry-bean,1,LGBM_early_stop,1.0,1.0,0.0,1.0,1.0,0.08406496047973633
dry-bean,1,AdaPrune,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9993598125749156,0.06335139274597168
dry-bean,2,RF_default,1.0,1.0,0.0,1.0,1.0,0.1293351650238037
dry-bean,2,XGB_default,0.9855072463768116,1.0,0.01449275362318836,0.9856343014933212,0.9996283909327388,0.027033329010009766
dry-bean,2,XGB_tuned,0.9855072463768116,0.9963636363636363,0.0108563899868247,0.9856343014933212,0.9996283909327388,0.03139066696166992
dry-bean,2,XGB_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9856343014933212,0.9996283909327388,0.05539655685424805
dry-bean,2,LGBM_default,0.9565217391304348,1.0,0.04347826086956519,0.9562953651123923,0.9989932772541468,0.05151677131652832
dry-bean,2,LGBM_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9853576551129415,0.9989932772541468,0.04626178741455078
dry-bean,2,AdaPrune,0.9855072463768116,0.9927272727272727,0.00722002635046104,0.9856343014933212,0.9981960068916592,0.03173017501831055
dry-bean,3,RF_default,0.9565217391304348,1.0,0.04347826086956519,0.9569715776263835,0.9988851727982162,0.13101792335510254
dry-bean,3,XGB_default,0.9565217391304348,1.0,0.04347826086956519,0.9569715776263835,0.995380223641093,0.03566288948059082
dry-bean,3,XGB_tuned,0.9420289855072463,1.0,0.05797101449275366,0.9419956688322505,0.9947451099625014,0.027918338775634766
dry-bean,3,XGB_early_stop,0.9565217391304348,1.0,0.04347826086956519,0.9569715776263835,0.9960153373196852,0.0823819637298584
dry-bean,3,LGBM_default,0.9710144927536232,1.0,0.02898550724637683,0.9707792961442776,0.9981841829667918,0.04640793800354004
dry-bean,3,LGBM_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9854781541982439,0.9981841829667918,0.05586862564086914
dry-bean,3,AdaPrune,0.927536231884058,0.9854545454545455,0.05791831357048749,0.9282759576495906,0.9918803418803418,0.04696345329284668
dry-bean,4,RF_default,1.0,1.0,0.0,1.0,1.0,0.12587952613830566
dry-bean,4,XGB_default,1.0,1.0,0.0,1.0,1.0,0.041708946228027344
dry-bean,4,XGB_tuned,1.0,1.0,0.0,1.0,1.0,0.0323643684387207
dry-bean,4,XGB_early_stop,1.0,1.0,0.0,1.0,1.0,0.09228777885437012
dry-bean,4,LGBM_default,1.0,1.0,0.0,1.0,1.0,0.053087711334228516
dry-bean,4,LGBM_early_stop,1.0,1.0,0.0,1.0,1.0,0.10426115989685059
dry-bean,4,AdaPrune,1.0,0.9746376811594203,-0.025362318840579712,1.0,1.0,0.03531646728515625
eeg-eye-state,0,RF_default,0.9365821094793058,1.0,0.06341789052069424,0.9363985741428538,0.9841793046667819,0.20639944076538086
eeg-eye-state,0,XGB_default,0.9339118825100133,0.9942423230974633,0.06033044058744996,0.9338194841340282,0.9827567414677736,0.05586123466491699
eeg-eye-state,0,XGB_tuned,0.8981975967957276,0.9438417890520694,0.045644192256341753,0.8979774009399463,0.9636808378012222,0.06260848045349121
eeg-eye-state,0,XGB_early_stop,0.9355807743658211,0.9905707610146862,0.05498998664886512,0.9355150381705677,0.9837723754756139,0.22357749938964844
eeg-eye-state,0,LGBM_default,0.9102136181575434,0.9563584779706275,0.04614485981308403,0.9100764080142438,0.9704015875417964,0.058411598205566406
eeg-eye-state,0,LGBM_early_stop,0.9435914552736983,0.9984145527369827,0.0548230974632844,0.9435245563863114,0.9865431871901302,0.1703333854675293
eeg-eye-state,0,AdaPrune,0.8805073431241656,0.9209779706275033,0.04047062750333774,0.8801371595595583,0.9540919916695493,0.22887897491455078
