dataset,fold,method,accuracy,train_accuracy,gap,f1,roc_auc,train_time
adult,3,AdaPrune_hybrid,0.8709049959049959,0.8778983467267236,0.006993350821727695,0.8647773845991115,0.9231527399097803,15.17736268043518
adult,4,RF_default,0.8525798525798526,0.9999232226032656,0.14734337002341302,0.8477824563713046,0.9059941678820991,0.30530285835266113
adult,4,XGB_default,0.8705978705978706,0.9003941239699033,0.02979625337203262,0.8673237785783618,0.9280704691117201,0.07952404022216797
adult,4,XGB_tuned,0.8748976248976249,0.8830168398423505,0.008119214944725561,0.870318863466858,0.9288758244657006,0.07187438011169434
adult,4,XGB_early_stop,0.8744881244881245,0.8899779904796028,0.01548986599147828,0.8708056399351746,0.9303666186482318,0.1886730194091797
adult,4,LGBM_default,0.8725429975429976,0.8854993090034294,0.012956311460431857,0.868504203310947,0.9289080709263204,0.11189723014831543
adult,4,LGBM_early_stop,0.872952497952498,0.8943287096278856,0.021376211675387613,0.8693546320263984,0.9295603419668049,0.2137744426727295
adult,4,AdaPrune_gap,0.8647624897624898,0.8789988227465834,0.014236332984093547,0.8596665001434304,0.9223939115918367,16.453447103500366
adult,4,AdaPrune_trend,0.8647624897624898,0.8789988227465834,0.014236332984093547,0.8596665001434304,0.9223939115918367,16.84421968460083
adult,4,AdaPrune_data,0.8647624897624898,0.8789988227465834,0.014236332984093547,0.8596665001434304,0.9223939115918367,17.61612057685852
adult,4,AdaPrune_hybrid,0.8647624897624898,0.8789988227465834,0.014236332984093547,0.8596665001434304,0.9223939115918367,16.330429077148438
bank-marketing,0,RF_default,0.9052305650779608,0.999944702499447,0.09471413742148616,0.8970599594244382,0.9304990571878036,0.269625186920166
bank-marketing,0,XGB_default,0.9068893066460245,0.9562596770625967,0.04937037041657222,0.9016226821116843,0.9331390497068581,0.08820056915283203
bank-marketing,0,XGB_tuned,0.9108702864093774,0.9294956867949569,0.01862540038557947,0.9046385650906883,0.9374333728292533,0.07474327087402344
bank-marketing,0,XGB_early_stop,0.9112020347229901,0.9412187569121876,0.030016722189197487,0.9059136416283355,0.9380588366893028,0.18659496307373047
bank-marketing,0,LGBM_default,0.9112020347229901,0.9318458305684583,0.02064379584546816,0.905321520278003,0.9383076491483915,0.11591935157775879
bank-marketing,0,LGBM_early_stop,0.9117549485790114,0.9416334881663349,0.02987853958732345,0.9063296189459996,0.93879414734385,0.21366381645202637
bank-marketing,0,AdaPrune_gap,0.9091009620701095,0.929274496792745,0.0201735347226355,0.9034118132061306,0.9348931657064936,17.3491427898407
bank-marketing,0,AdaPrune_trend,0.9091009620701095,0.929274496792745,0.0201735347226355,0.9034118132061306,0.9348931657064936,18.06936550140381
bank-marketing,0,AdaPrune_data,0.9091009620701095,0.929274496792745,0.0201735347226355,0.9034118132061306,0.9348931657064936,19.993723392486572
bank-marketing,0,AdaPrune_hybrid,0.9091009620701095,0.929274496792745,0.0201735347226355,0.9034118132061306,0.9348931657064936,18.604376554489136
bank-marketing,1,RF_default,0.90278699402787,0.9999723520141558,0.0971853579862858,0.893790651395659,0.9292884778638282,0.27039480209350586
bank-marketing,1,XGB_default,0.9062154390621544,0.9565373662528684,0.050321927190714044,0.900390592142586,0.9327850410152906,0.10157322883605957
bank-marketing,1,XGB_tuned,0.9051094890510949,0.9327048024551411,0.027595313404046196,0.8988980095888485,0.935877167987043,0.0799098014831543
bank-marketing,1,XGB_early_stop,0.9046671090466711,0.9414415659819182,0.03677445693524706,0.8981569012152087,0.9364641247277149,0.19721007347106934
bank-marketing,1,LGBM_default,0.9075425790754258,0.9322900826674777,0.02474750359205191,0.9018001592349077,0.9377252405023848,0.12429285049438477
bank-marketing,1,LGBM_early_stop,0.9086485290864853,0.9392020791285355,0.03055355004205018,0.9029747984785094,0.9380223917954016,0.21047425270080566
bank-marketing,1,AdaPrune_gap,0.9037823490378235,0.9297188199839642,0.02593647094614071,0.8969914972763214,0.9294754414764201,17.5625958442688
bank-marketing,1,AdaPrune_trend,0.9037823490378235,0.9297188199839642,0.02593647094614071,0.8969914972763214,0.9294754414764201,16.28960657119751
bank-marketing,1,AdaPrune_data,0.9037823490378235,0.9297188199839642,0.02593647094614071,0.8969914972763214,0.9294754414764201,16.244988918304443
bank-marketing,1,AdaPrune_hybrid,0.9037823490378235,0.9297188199839642,0.02593647094614071,0.8969914972763214,0.9294754414764201,15.997037649154663
bank-marketing,2,RF_default,0.9045565140455651,1.0,0.09544348595443486,0.8961517049278246,0.9242346933943502,0.25592708587646484
bank-marketing,2,XGB_default,0.9030081840300819,0.9563714783378031,0.05336329430772124,0.8982691853503891,0.9261363582552629,0.09001326560974121
bank-marketing,2,XGB_tuned,0.9061048440610484,0.9301335397716276,0.024028695710579195,0.9002021982708469,0.9294811267146769,0.08091378211975098
bank-marketing,2,XGB_early_stop,0.9052200840522009,0.9380132157372335,0.03279313168503262,0.8998847267343679,0.928722757424111,0.16936707496643066
bank-marketing,2,LGBM_default,0.9059942490599425,0.9327048024551411,0.026710553395198566,0.9014746349650476,0.9324359967572194,0.1273794174194336
bank-marketing,2,LGBM_early_stop,0.9067684140676842,0.930299427686693,0.02353101361900889,0.902017515893654,0.9325016999973481,0.14345264434814453
bank-marketing,2,AdaPrune_gap,0.9031187790311878,0.9296635240122757,0.026544744981087942,0.8976389704647595,0.9278031488307428,16.073013067245483
bank-marketing,2,AdaPrune_trend,0.9031187790311878,0.9296635240122757,0.026544744981087942,0.8976389704647595,0.9278031488307428,18.27971625328064
bank-marketing,2,AdaPrune_data,0.9031187790311878,0.9296635240122757,0.026544744981087942,0.8976389704647595,0.9278031488307428,19.10463786125183
bank-marketing,2,AdaPrune_hybrid,0.9031187790311878,0.9296635240122757,0.026544744981087942,0.8976389704647595,0.9278031488307428,18.73448395729065
bank-marketing,3,RF_default,0.9095332890953329,0.9999723520141558,0.09043906291882287,0.8996737020694239,0.9307664241526532,0.2443392276763916
bank-marketing,3,XGB_default,0.9103074541030746,0.954684951201305,0.04437749709823047,0.9044686824245929,0.9333376109496878,0.08543515205383301
bank-marketing,3,XGB_tuned,0.913846494138465,0.9303547236583815,0.016508229519916484,0.9068372097708348,0.9376019880024699,0.07863521575927734
bank-marketing,3,XGB_early_stop,0.9117451891174518,0.9401144626613951,0.028369273543943252,0.9054733812932024,0.9375621517136352,0.18653512001037598
bank-marketing,3,LGBM_default,0.9104180491041804,0.930769443446045,0.020351394341864504,0.903156735916468,0.9385092846373276,0.11203312873840332
bank-marketing,3,LGBM_early_stop,0.9122981641229816,0.9432939810334817,0.03099581691050013,0.906090879221583,0.9386492739732775,0.227294921875
bank-marketing,3,AdaPrune_gap,0.9097544790975448,0.9285852525643506,0.01883077346680584,0.9021668340011921,0.9314904028283411,18.801254749298096
bank-marketing,3,AdaPrune_trend,0.9097544790975448,0.9285852525643506,0.01883077346680584,0.9021668340011921,0.9314904028283411,19.932278394699097
bank-marketing,3,AdaPrune_data,0.9097544790975448,0.9285852525643506,0.01883077346680584,0.9021668340011921,0.9314904028283411,19.592709064483643
bank-marketing,3,AdaPrune_hybrid,0.9097544790975448,0.9285852525643506,0.01883077346680584,0.9021668340011921,0.9314904028283411,20.909762859344482
bank-marketing,4,RF_default,0.90278699402787,1.0,0.09721300597213,0.8934327771091413,0.9234342385148369,0.26181960105895996
bank-marketing,4,XGB_default,0.9045565140455651,0.9573668058281954,0.0528102917826303,0.8996425371359462,0.9279628491387313,0.10019207000732422
bank-marketing,4,XGB_tuned,0.9078743640787437,0.9318200669081257,0.02394570282938202,0.9018772040193412,0.9295315583908839,0.08296442031860352
bank-marketing,4,XGB_early_stop,0.90687900906879,0.9391744311426913,0.03229542207390124,0.9012053651853692,0.9315513706998115,0.1689305305480957
bank-marketing,4,LGBM_default,0.9064366290643663,0.930658851502668,0.024222222438301744,0.9004244753148245,0.9298054402756363,0.11717057228088379
bank-marketing,4,LGBM_early_stop,0.907100199071002,0.924797478503691,0.01769727943268895,0.9007640414413691,0.9301691165885645,0.13438868522644043
bank-marketing,4,AdaPrune_gap,0.9035611590356116,0.9289723243661699,0.025411165330558316,0.8967077549970833,0.9251141105462343,17.913769960403442
bank-marketing,4,AdaPrune_trend,0.9035611590356116,0.9289723243661699,0.025411165330558316,0.8967077549970833,0.9251141105462343,18.941215753555298
bank-marketing,4,AdaPrune_data,0.9035611590356116,0.9289723243661699,0.025411165330558316,0.8967077549970833,0.9251141105462343,19.353455066680908
bank-marketing,4,AdaPrune_hybrid,0.9035611590356116,0.9289723243661699,0.025411165330558316,0.8967077549970833,0.9251141105462343,18.95018172264099
credit-default,0,RF_default,0.8165,0.99925,0.18274999999999997,0.7970340105648561,0.7713649439367057,0.3255164623260498
credit-default,0,XGB_default,0.8125,0.886125,0.07362500000000005,0.7913446798922885,0.7722713950837596,0.0973043441772461
credit-default,0,XGB_tuned,0.8191666666666667,0.8439583333333334,0.024791666666666656,0.797308584718786,0.7911802657977801,0.09219741821289062
credit-default,0,XGB_early_stop,0.82,0.8380833333333333,0.01808333333333334,0.7972984394705315,0.7949943233980442,0.10183000564575195
credit-default,0,LGBM_default,0.819,0.842,0.02300000000000002,0.7975640957200778,0.7871346795572702,0.09994196891784668
credit-default,0,LGBM_early_stop,0.8206666666666667,0.82775,0.00708333333333333,0.7989409123663789,0.7940888393041344,0.08416318893432617
credit-default,0,AdaPrune_gap,0.8186666666666667,0.8427916666666667,0.024125000000000063,0.7967976188482541,0.7886737446360786,30.999669075012207
credit-default,0,AdaPrune_trend,0.82,0.8419166666666666,0.021916666666666695,0.7983897944720056,0.7889568494440089,31.15442705154419
credit-default,0,AdaPrune_data,0.8186666666666667,0.8427916666666667,0.024125000000000063,0.7967976188482541,0.7886737446360786,32.44056415557861
credit-default,0,AdaPrune_hybrid,0.8186666666666667,0.8420833333333333,0.02341666666666664,0.7968963855421688,0.7885607605937448,29.96804118156433
credit-default,1,RF_default,0.8133333333333334,0.9992916666666667,0.18595833333333334,0.794683288975047,0.7617076147007509,0.32128238677978516
credit-default,1,XGB_default,0.8098333333333333,0.8840416666666666,0.07420833333333332,0.7905965897284907,0.7628799928270455,0.10680198669433594
credit-default,1,XGB_tuned,0.8203333333333334,0.8455416666666666,0.025208333333333277,0.8002722993320392,0.7786600895232454,0.09637951850891113
credit-default,1,XGB_early_stop,0.8171666666666667,0.8374583333333333,0.020291666666666597,0.7953372255776694,0.7808410031105917,0.09664487838745117
credit-default,1,LGBM_default,0.8186666666666667,0.8445,0.025833333333333375,0.7984195377302956,0.7749231544034892,0.09821128845214844
credit-default,1,LGBM_early_stop,0.8206666666666667,0.8313333333333334,0.010666666666666713,0.7994977808967192,0.779702490102113,0.10233473777770996
credit-default,1,AdaPrune_gap,0.816,0.84375,0.027750000000000052,0.7952616102676504,0.7729071316874134,26.629099369049072
credit-default,1,AdaPrune_trend,0.816,0.84375,0.027750000000000052,0.7952616102676504,0.7729071316874134,26.51684856414795
credit-default,1,AdaPrune_data,0.816,0.84375,0.027750000000000052,0.7952616102676504,0.7729071316874134,26.514562129974365
credit-default,1,AdaPrune_hybrid,0.816,0.84375,0.027750000000000052,0.7952616102676504,0.7729071316874134,26.193093061447144
credit-default,2,RF_default,0.8151666666666667,0.999375,0.1842083333333333,0.7947704365067322,0.7598793821260876,0.32682180404663086
credit-default,2,XGB_default,0.8101666666666667,0.8874583333333333,0.07729166666666665,0.7897108073299302,0.7668851880586434,0.09709429740905762
credit-default,2,XGB_tuned,0.8181666666666667,0.8456666666666667,0.02749999999999997,0.7967517120238775,0.7795730769733165,0.09701085090637207
credit-default,2,XGB_early_stop,0.8178333333333333,0.841625,0.023791666666666655,0.7962808104276907,0.780924617699104,0.12377667427062988
credit-default,2,LGBM_default,0.8196666666666667,0.8440833333333333,0.024416666666666642,0.7986706691560247,0.7800771834413766,0.09621286392211914
credit-default,2,LGBM_early_stop,0.8195,0.8304583333333333,0.010958333333333292,0.7978510419670555,0.7835203789796955,0.0878448486328125
credit-default,2,AdaPrune_gap,0.8138333333333333,0.844625,0.03079166666666666,0.7907896568581949,0.7746160300373921,27.57025647163391
credit-default,2,AdaPrune_trend,0.8148333333333333,0.8450416666666667,0.030208333333333393,0.7917080468522077,0.7747776956593466,28.025720834732056
credit-default,2,AdaPrune_data,0.8138333333333333,0.844625,0.03079166666666666,0.7907896568581949,0.7746160300373921,28.901561737060547
credit-default,2,AdaPrune_hybrid,0.8148333333333333,0.8450416666666667,0.030208333333333393,0.7917080468522077,0.7747776956593466,28.79777479171753
credit-default,3,RF_default,0.8211666666666667,0.9995,0.17833333333333334,0.8016186266406002,0.7649960789031442,0.40636348724365234
credit-default,3,XGB_default,0.8183333333333334,0.88675,0.06841666666666668,0.7973763334074188,0.7649289937173757,0.11906886100769043
credit-default,3,XGB_tuned,0.8248333333333333,0.8443333333333334,0.019500000000000073,0.8050443460377847,0.7819695984774242,0.09603261947631836
credit-default,3,XGB_early_stop,0.8268333333333333,0.8389166666666666,0.012083333333333335,0.8059695831375302,0.7818141414604026,0.11253690719604492
credit-default,3,LGBM_default,0.8265,0.8407083333333333,0.014208333333333267,0.8061598946109729,0.7841589783442247,0.11134672164916992
credit-default,3,LGBM_early_stop,0.8266666666666667,0.8287083333333334,0.0020416666666667194,0.8058300810334752,0.7837980729457863,0.09745025634765625
credit-default,3,AdaPrune_gap,0.8243333333333334,0.8415,0.017166666666666663,0.8042554270607464,0.7769467564554574,28.717379331588745
credit-default,3,AdaPrune_trend,0.825,0.841375,0.01637500000000003,0.8049052874016234,0.7767085717934854,28.271326541900635
credit-default,3,AdaPrune_data,0.8243333333333334,0.8415,0.017166666666666663,0.8042554270607464,0.7769467564554574,30.103662967681885
credit-default,3,AdaPrune_hybrid,0.8246666666666667,0.84175,0.01708333333333334,0.8046268588879555,0.7769011998088717,28.220499992370605
credit-default,4,RF_default,0.8133333333333334,0.9995,0.1861666666666667,0.7929774607113317,0.7616781036695113,0.32628679275512695
credit-default,4,XGB_default,0.812,0.8894583333333334,0.0774583333333333,0.793681285038141,0.7611136044080127,0.10323929786682129
credit-default,4,XGB_tuned,0.8156666666666667,0.8472083333333333,0.03154166666666669,0.7961346507692312,0.7733772924064246,0.08742928504943848
credit-default,4,XGB_early_stop,0.8178333333333333,0.8390833333333333,0.02124999999999999,0.7958852303843317,0.7775687457860101,0.10186362266540527
credit-default,4,LGBM_default,0.8183333333333334,0.844375,0.02604166666666663,0.7987106428484232,0.7763117854964087,0.11867523193359375
credit-default,4,LGBM_early_stop,0.819,0.8345833333333333,0.015583333333333393,0.7985042223720181,0.7779784330803502,0.10172724723815918
credit-default,4,AdaPrune_gap,0.8146666666666667,0.84375,0.02908333333333335,0.7939729098861109,0.7708562762787268,29.954496145248413
credit-default,4,AdaPrune_trend,0.8146666666666667,0.84375,0.02908333333333335,0.7939729098861109,0.7708562762787268,30.379452228546143
credit-default,4,AdaPrune_data,0.8146666666666667,0.84375,0.02908333333333335,0.7939729098861109,0.7708562762787268,30.7676260471344
credit-default,4,AdaPrune_hybrid,0.8146666666666667,0.84375,0.02908333333333335,0.7939729098861109,0.7708562762787268,30.327991247177124
credit-g,0,RF_default,0.775,1.0,0.22499999999999998,0.752232846485237,0.8122619047619047,0.09144830703735352
credit-g,0,XGB_default,0.775,1.0,0.22499999999999998,0.7678993663104134,0.7832142857142858,0.038881540298461914
credit-g,0,XGB_tuned,0.755,0.9725,0.21750000000000003,0.7455519760135243,0.7836904761904762,0.030092954635620117
credit-g,0,XGB_early_stop,0.78,0.955,0.17499999999999993,0.7633193674820922,0.8071428571428572,0.0375361442565918
credit-g,0,LGBM_default,0.76,1.0,0.24,0.7515981735159818,0.7727380952380952,0.04637551307678223
credit-g,0,LGBM_early_stop,0.785,0.85625,0.07124999999999992,0.7655220017256255,0.7929761904761904,0.027367591857910156
credit-g,0,AdaPrune_gap,0.765,0.9,0.135,0.7503625947879068,0.787142857142857,0.44301772117614746
credit-g,0,AdaPrune_trend,0.765,0.9,0.135,0.7503625947879068,0.7880952380952381,0.47309374809265137
credit-g,0,AdaPrune_data,0.725,0.8625,0.13750000000000007,0.7000862812769629,0.7866666666666666,0.42791295051574707
credit-g,0,AdaPrune_hybrid,0.75,0.8675,0.11750000000000005,0.7286184210526315,0.7866666666666666,0.42617011070251465
credit-g,1,RF_default,0.77,1.0,0.22999999999999998,0.7566521910777735,0.76375,0.09357976913452148
credit-g,1,XGB_default,0.75,1.0,0.25,0.7394429469901168,0.7670238095238094,0.040277957916259766
credit-g,1,XGB_tuned,0.745,0.97125,0.22624999999999995,0.7351663423814232,0.753452380952381,0.029516935348510742
credit-g,1,XGB_early_stop,0.73,0.8775,0.14749999999999996,0.706907894736842,0.7328571428571428,0.024247407913208008
credit-g,1,LGBM_default,0.755,1.0,0.245,0.7455519760135243,0.7514285714285714,0.05016160011291504
credit-g,1,LGBM_early_stop,0.74,0.85125,0.11124999999999996,0.7122529644268775,0.7277380952380953,0.028181791305541992
credit-g,1,AdaPrune_gap,0.735,0.8925,0.15749999999999997,0.7247807087493221,0.7551190476190476,0.40921998023986816
credit-g,1,AdaPrune_trend,0.735,0.8925,0.15749999999999997,0.7247807087493221,0.7535714285714286,0.5591003894805908
credit-g,1,AdaPrune_data,0.76,0.86375,0.10375000000000001,0.7498652291105122,0.7511904761904762,0.4532644748687744
credit-g,1,AdaPrune_hybrid,0.745,0.86875,0.12375000000000003,0.7332687651331719,0.7626190476190478,0.47827982902526855
credit-g,2,RF_default,0.745,1.0,0.255,0.7291168581741116,0.7601785714285714,0.09870171546936035
credit-g,2,XGB_default,0.775,1.0,0.22499999999999998,0.7646489104116222,0.7775000000000001,0.0411829948425293
credit-g,2,XGB_tuned,0.72,0.965,0.245,0.7081761006289308,0.7714285714285715,0.0325467586517334
credit-g,2,XGB_early_stop,0.755,0.91875,0.16374999999999995,0.7397397264810093,0.7551190476190478,0.03390812873840332
credit-g,2,LGBM_default,0.75,1.0,0.25,0.741248097412481,0.7535714285714286,0.05644989013671875
credit-g,2,LGBM_early_stop,0.75,0.97,0.21999999999999997,0.7394429469901168,0.7521428571428572,0.04575681686401367
credit-g,2,AdaPrune_gap,0.715,0.87,0.15500000000000003,0.7018886198547216,0.7561904761904763,0.4887998104095459
credit-g,2,AdaPrune_trend,0.735,0.8675,0.13250000000000006,0.7184939898672141,0.7564285714285715,0.42916250228881836
credit-g,2,AdaPrune_data,0.735,0.84,0.10499999999999998,0.7207152430453401,0.7511904761904763,0.43433165550231934
credit-g,2,AdaPrune_hybrid,0.71,0.84125,0.1312500000000001,0.6955301455301455,0.7458333333333335,0.45493125915527344
credit-g,3,RF_default,0.745,1.0,0.255,0.7163341512856075,0.8185119047619048,0.09112954139709473
credit-g,3,XGB_default,0.745,1.0,0.255,0.7386327503974561,0.7867857142857143,0.03833341598510742
credit-g,3,XGB_tuned,0.79,0.96875,0.17874999999999996,0.781132075471698,0.8059523809523809,0.02743220329284668
credit-g,3,XGB_early_stop,0.79,0.9425,0.15249999999999997,0.7795218295218295,0.8285714285714286,0.03376626968383789
credit-g,3,LGBM_default,0.79,1.0,0.20999999999999996,0.7795218295218295,0.8124999999999999,0.05405569076538086
credit-g,3,LGBM_early_stop,0.78,0.965,0.18499999999999994,0.7707097933513027,0.8308333333333333,0.04234814643859863
credit-g,3,AdaPrune_gap,0.76,0.88625,0.12624999999999997,0.7460718515594158,0.8117857142857143,0.3961946964263916
credit-g,3,AdaPrune_trend,0.765,0.8875,0.12249999999999994,0.7503625947879068,0.8163095238095238,0.5041143894195557
credit-g,3,AdaPrune_data,0.77,0.8525,0.08250000000000002,0.7566521910777735,0.8136904761904761,0.4533369541168213
credit-g,3,AdaPrune_hybrid,0.755,0.86875,0.11375000000000002,0.7437288135593221,0.8247619047619048,0.41873717308044434
credit-g,4,RF_default,0.76,1.0,0.24,0.7316129032258064,0.7874404761904762,0.08651947975158691
credit-g,4,XGB_default,0.75,1.0,0.25,0.7375259875259874,0.7869047619047619,0.05023550987243652
credit-g,4,XGB_tuned,0.76,0.96625,0.20625000000000004,0.748024948024948,0.778452380952381,0.030889034271240234
credit-g,4,XGB_early_stop,0.775,0.96,0.18499999999999994,0.7646489104116222,0.7759523809523811,0.039632320404052734
credit-g,4,LGBM_default,0.77,1.0,0.22999999999999998,0.7602875112309075,0.7925,0.04996013641357422
credit-g,4,LGBM_early_stop,0.79,0.9425,0.15249999999999997,0.781132075471698,0.7926190476190476,0.041092872619628906
credit-g,4,AdaPrune_gap,0.755,0.875,0.12,0.7417933379098427,0.7601190476190476,0.42977046966552734
credit-g,4,AdaPrune_trend,0.755,0.88125,0.12624999999999997,0.7417933379098427,0.7619047619047619,0.46402549743652344
credit-g,4,AdaPrune_data,0.765,0.86625,0.10124999999999995,0.7503625947879068,0.7648809523809524,0.44176483154296875
credit-g,4,AdaPrune_hybrid,0.765,0.87625,0.11124999999999996,0.7503625947879068,0.7801190476190476,0.45870113372802734
diabetes,0,RF_default,0.7922077922077922,1.0,0.20779220779220775,0.7865535824719498,0.856111111111111,0.0847160816192627
diabetes,0,XGB_default,0.7467532467532467,1.0,0.2532467532467533,0.7450067174205105,0.8049999999999999,0.03692126274108887
diabetes,0,XGB_tuned,0.7532467532467533,0.9755700325732899,0.22232327932653662,0.7509206479794716,0.8355555555555555,0.03351569175720215
diabetes,0,XGB_early_stop,0.7727272727272727,0.9250814332247557,0.15235416049748296,0.7686942607304208,0.8475925925925926,0.024571657180786133
diabetes,0,LGBM_default,0.7662337662337663,1.0,0.23376623376623373,0.765185682988784,0.8181481481481482,0.031327009201049805
diabetes,0,LGBM_early_stop,0.8051948051948052,0.8745928338762216,0.06939802868141631,0.8033584062995828,0.8472222222222222,0.017724037170410156
diabetes,0,AdaPrune_gap,0.7662337662337663,0.8794788273615635,0.1132450611277972,0.7613786213786214,0.8353703703703704,0.34143829345703125
diabetes,0,AdaPrune_trend,0.7662337662337663,0.8794788273615635,0.1132450611277972,0.7613786213786214,0.8353703703703704,0.35165977478027344
diabetes,0,AdaPrune_data,0.7532467532467533,0.8697068403908795,0.11646008714412626,0.7495827986975903,0.8394444444444444,0.29000139236450195
diabetes,0,AdaPrune_hybrid,0.7727272727272727,0.8811074918566775,0.10838021912940476,0.7672901261418008,0.8425925925925926,0.3495447635650635
diabetes,1,RF_default,0.7792207792207793,1.0,0.22077922077922074,0.7746353646353646,0.8404629629629631,0.11250710487365723
diabetes,1,XGB_default,0.7727272727272727,1.0,0.2272727272727273,0.7699825630206876,0.8287037037037037,0.04078173637390137
