dataset,fold,method,accuracy,f1,roc_auc,train_time
ionosphere,4,LGBM_default,0.9285714285714286,0.945054945054945,0.9502222222222222,0.03172564506530762
ionosphere,4,AdaPrune_gap,0.9142857142857143,0.9347826086956522,0.9275555555555556,0.4321115016937256
ionosphere,4,AdaPrune_trend,0.9,0.9230769230769231,0.9124444444444445,0.4679555892944336
ionosphere,4,AdaPrune_data,0.9142857142857143,0.9347826086956522,0.931111111111111,0.42208194732666016
ionosphere,4,AdaPrune_hybrid,0.9142857142857143,0.9347826086956522,0.931111111111111,0.4396548271179199
magic,0,RF_default,0.8845951629863302,0.8258627528758429,0.9390502122406187,0.3001127243041992
magic,0,XGB_default,0.8851209253417456,0.8267934998018233,0.9339132949852035,0.07441425323486328
magic,0,XGB_tuned,0.8811777076761304,0.817741935483871,0.9333757582133525,0.08883285522460938
magic,0,LGBM_default,0.8796004206098843,0.8162118780096308,0.936394816969184,0.06920909881591797
magic,0,AdaPrune_gap,0.8719768664563617,0.8017908017908018,0.9279397546491777,14.679152727127075
magic,0,AdaPrune_trend,0.8719768664563617,0.8017908017908018,0.9279397546491777,14.72985029220581
magic,0,AdaPrune_data,0.8719768664563617,0.8017908017908018,0.9279397546491777,14.670843362808228
magic,0,AdaPrune_hybrid,0.8719768664563617,0.8017908017908018,0.9279397546491777,14.618592262268066
magic,1,RF_default,0.882229232386961,0.819935691318328,0.9355974555986442,0.30808305740356445
magic,1,XGB_default,0.8774973711882229,0.814785373608903,0.9365594432901738,0.0959615707397461
magic,1,XGB_tuned,0.880651945320715,0.8158961881589619,0.9345114676027223,0.08640694618225098
magic,1,LGBM_default,0.8777602523659306,0.8142229324810227,0.9359485371450644,0.07292795181274414
magic,1,AdaPrune_gap,0.8719768664563617,0.8025942440210783,0.9286473749681283,14.767052412033081
magic,1,AdaPrune_trend,0.8719768664563617,0.8025942440210783,0.9286473749681283,14.703620672225952
magic,1,AdaPrune_data,0.8719768664563617,0.8025942440210783,0.9286473749681283,14.719240427017212
magic,1,AdaPrune_hybrid,0.8719768664563617,0.8025942440210783,0.9286473749681283,14.71952199935913
magic,2,RF_default,0.8838065194532071,0.8230584467574059,0.9404377864821059,0.28725361824035645
magic,2,XGB_default,0.8877497371188223,0.831291979454761,0.9395815982261598,0.0796506404876709
magic,2,XGB_tuned,0.8840694006309149,0.8222490931076178,0.9400616698004672,0.07492566108703613
magic,2,LGBM_default,0.8898527865404837,0.8315239244069159,0.9385147725054767,0.07262945175170898
magic,2,AdaPrune_gap,0.8767087276550999,0.8091168091168092,0.9316555680422658,14.611004829406738
magic,2,AdaPrune_trend,0.8767087276550999,0.8091168091168092,0.9316555680422658,14.52569055557251
magic,2,AdaPrune_data,0.8767087276550999,0.8091168091168092,0.9316555680422658,14.530828952789307
magic,2,AdaPrune_hybrid,0.8767087276550999,0.8091168091168092,0.9316555680422658,14.520954370498657
magic,3,RF_default,0.870925341745531,0.8033640368442131,0.9294516030874905,0.2977757453918457
magic,3,XGB_default,0.8761829652996845,0.8134653465346534,0.9299659221920359,0.08740711212158203
magic,3,XGB_tuned,0.8719768664563617,0.8038662907772856,0.930548433281568,0.07508134841918945
magic,3,LGBM_default,0.8793375394321766,0.8166200559328806,0.9308909085839465,0.06752729415893555
magic,3,AdaPrune_gap,0.8680336487907466,0.7982315112540193,0.9261723262983452,14.622374057769775
magic,3,AdaPrune_trend,0.8680336487907466,0.7982315112540193,0.9261723262983452,14.640612363815308
magic,3,AdaPrune_data,0.8680336487907466,0.7982315112540193,0.9261723262983452,14.566402912139893
magic,3,AdaPrune_hybrid,0.8680336487907466,0.7982315112540193,0.9261723262983452,14.729653358459473
magic,4,RF_default,0.879074658254469,0.8191823899371069,0.9362530716700793,0.2753634452819824
magic,4,XGB_default,0.8840694006309149,0.8267190569744597,0.9364359777275886,0.08124566078186035
magic,4,XGB_tuned,0.879074658254469,0.817024661893397,0.9343783982339184,0.07603979110717773
magic,4,LGBM_default,0.879863301787592,0.8188664288545382,0.9370494025169814,0.06886672973632812
magic,4,AdaPrune_gap,0.8717139852786541,0.8055776892430279,0.9275626851033548,14.692978143692017
magic,4,AdaPrune_trend,0.8717139852786541,0.8055776892430279,0.9275626851033548,14.58514928817749
magic,4,AdaPrune_data,0.8717139852786541,0.8055776892430279,0.9275626851033548,14.675002098083496
magic,4,AdaPrune_hybrid,0.8717139852786541,0.8055776892430279,0.9275626851033548,14.749273538589478
phoneme,0,RF_default,0.9010175763182239,0.8325508607198748,0.9629791732042876,0.14220380783081055
phoneme,0,XGB_default,0.8917668825161887,0.8197226502311248,0.9573389267841512,0.052924156188964844
phoneme,0,XGB_tuned,0.8806660499537465,0.8018433179723502,0.9502679736403126,0.05325198173522949
phoneme,0,LGBM_default,0.8926919518963923,0.8204334365325078,0.9565626703222291,0.0624995231628418
phoneme,0,AdaPrune_gap,0.8769657724329325,0.7912087912087912,0.943539729466365,2.2829489707946777
phoneme,0,AdaPrune_trend,0.8769657724329325,0.7912087912087912,0.943539729466365,2.2457470893859863
phoneme,0,AdaPrune_data,0.8769657724329325,0.7912087912087912,0.943539729466365,2.337979793548584
phoneme,0,AdaPrune_hybrid,0.8769657724329325,0.7912087912087912,0.943539729466365,2.1090176105499268
phoneme,1,RF_default,0.9121184088806661,0.8440065681444991,0.9622648520983699,0.14343857765197754
phoneme,1,XGB_default,0.8936170212765957,0.8130081300813008,0.9499025550398864,0.05347394943237305
phoneme,1,XGB_tuned,0.8843663274745606,0.7993579454253612,0.9429451500487225,0.044769287109375
phoneme,1,LGBM_default,0.8908418131359852,0.8102893890675241,0.950905907807158,0.06277012825012207
phoneme,1,AdaPrune_gap,0.8741905642923219,0.7763157894736842,0.9367701950550812,2.1005992889404297
phoneme,1,AdaPrune_trend,0.8741905642923219,0.7763157894736842,0.9367701950550812,2.0143280029296875
phoneme,1,AdaPrune_data,0.8741905642923219,0.7763157894736842,0.9367701950550812,2.058493137359619
phoneme,1,AdaPrune_hybrid,0.8741905642923219,0.7763157894736842,0.9367701950550812,2.054246425628662
phoneme,2,RF_default,0.9074930619796485,0.8412698412698413,0.959395180603498,0.14208102226257324
phoneme,2,XGB_default,0.8945420906567992,0.819620253164557,0.9513642294415909,0.08155202865600586
phoneme,2,XGB_tuned,0.8908418131359852,0.815625,0.9471402381620889,0.06421756744384766
phoneme,2,LGBM_default,0.8945420906567992,0.8207547169811321,0.9514757130823988,0.06382298469543457
phoneme,2,AdaPrune_gap,0.8843663274745606,0.8,0.9372842585099179,2.1335742473602295
phoneme,2,AdaPrune_trend,0.8769657724329325,0.785829307568438,0.936673162997341,1.9747025966644287
phoneme,2,AdaPrune_data,0.8843663274745606,0.8,0.9372842585099179,2.0284736156463623
phoneme,2,AdaPrune_hybrid,0.8825161887141536,0.7961476725521669,0.9375319999339357,2.0603930950164795
phoneme,3,RF_default,0.9130434782608695,0.8498402555910544,0.9561314572566089,0.13225126266479492
phoneme,3,XGB_default,0.8954671600370028,0.8237129485179407,0.9544251836098816,0.06285309791564941
phoneme,3,XGB_tuned,0.8991674375578168,0.8294209702660407,0.9473321958175688,0.05446219444274902
phoneme,3,LGBM_default,0.8954671600370028,0.8203497615262321,0.9497185060626294,0.06255435943603516
phoneme,3,AdaPrune_gap,0.877890841813136,0.7911392405063291,0.9337252817000092,2.129051685333252
phoneme,3,AdaPrune_trend,0.877890841813136,0.7911392405063291,0.9337252817000092,2.012000799179077
phoneme,3,AdaPrune_data,0.877890841813136,0.7911392405063291,0.9337252817000092,2.0736732482910156
phoneme,3,AdaPrune_hybrid,0.877890841813136,0.7911392405063291,0.9337252817000092,2.0189945697784424
phoneme,4,RF_default,0.9148148148148149,0.8496732026143791,0.963891909323565,0.1304335594177246
phoneme,4,XGB_default,0.9092592592592592,0.8414239482200647,0.9563817076044668,0.06202530860900879
phoneme,4,XGB_tuned,0.9009259259259259,0.8276972624798712,0.951420385246681,0.04740595817565918
phoneme,4,LGBM_default,0.9083333333333333,0.8405797101449275,0.9546824546969251,0.06087350845336914
phoneme,4,AdaPrune_gap,0.8805555555555555,0.7853577371048253,0.9391369779758633,2.071178913116455
phoneme,4,AdaPrune_trend,0.8805555555555555,0.7853577371048253,0.9391369779758633,2.004992723464966
phoneme,4,AdaPrune_data,0.8805555555555555,0.7853577371048253,0.9391369779758633,2.0030298233032227
phoneme,4,AdaPrune_hybrid,0.8805555555555555,0.7853577371048253,0.9391369779758633,2.0163979530334473
satimage,0,RF_default,0.9175738724727839,0.9152492205140821,0.9907907931213011,0.14156723022460938
satimage,0,XGB_default,0.9230171073094868,0.9208811693284696,0.992307025851595,0.3636443614959717
satimage,0,XGB_tuned,0.9175738724727839,0.9159941218488803,0.9919181364679086,0.3626413345336914
satimage,0,LGBM_default,0.9253499222395023,0.9237193177470724,0.9933240412485115,0.3391530513763428
satimage,0,AdaPrune_gap,0.8895800933125972,0.8862929479244306,0.987019755803769,13.02441668510437
satimage,0,AdaPrune_trend,0.8895800933125972,0.8862929479244306,0.987019755803769,13.157809257507324
satimage,0,AdaPrune_data,0.8895800933125972,0.8862929479244306,0.987019755803769,13.387941122055054
satimage,0,AdaPrune_hybrid,0.8895800933125972,0.8862929479244306,0.987019755803769,13.425106525421143
satimage,1,RF_default,0.9191290824261276,0.9171349497889182,0.9919940154610518,0.1630859375
satimage,1,XGB_default,0.9237947122861586,0.9225759956776276,0.9930244560555118,0.3821284770965576
satimage,1,XGB_tuned,0.916796267496112,0.9159279611434314,0.9920820322868665,0.38526105880737305
satimage,1,LGBM_default,0.9183514774494557,0.9176984230110509,0.9927497667889691,0.3723263740539551
satimage,1,AdaPrune_gap,0.895800933125972,0.8930084585367262,0.9886777754591851,13.898032426834106
satimage,1,AdaPrune_trend,0.895800933125972,0.8930084585367262,0.9886777754591851,13.443524360656738
satimage,1,AdaPrune_data,0.895800933125972,0.8930084585367262,0.9886777754591851,13.563716650009155
satimage,1,AdaPrune_hybrid,0.895800933125972,0.8930084585367262,0.9886777754591851,13.588334560394287
satimage,2,RF_default,0.9245723172628305,0.9219768981620008,0.9923813098848693,0.15664911270141602
satimage,2,XGB_default,0.916796267496112,0.9151353952367915,0.9919357704566878,0.3328874111175537
satimage,2,XGB_tuned,0.9097978227060654,0.9073641308623143,0.9911368413477749,0.3297553062438965
satimage,2,LGBM_default,0.926905132192846,0.9253973116403035,0.9922957274585983,0.3754093647003174
satimage,2,AdaPrune_gap,0.8911353032659409,0.8881830988041562,0.9868426282695124,13.40647554397583
satimage,2,AdaPrune_trend,0.8911353032659409,0.8881830988041562,0.9868426282695124,13.350928544998169
satimage,2,AdaPrune_data,0.8911353032659409,0.8881830988041562,0.9868426282695124,13.4110746383667
satimage,2,AdaPrune_hybrid,0.8911353032659409,0.8881830988041562,0.9868426282695124,13.375066995620728
satimage,3,RF_default,0.9082426127527217,0.9052115469227492,0.9914417135839793,0.18212556838989258
satimage,3,XGB_default,0.9206842923794712,0.9197853619142742,0.9919158461385845,0.3717479705810547
satimage,3,XGB_tuned,0.916796267496112,0.9154487903966998,0.9903442587433973,0.3720252513885498
satimage,3,LGBM_default,0.9245723172628305,0.9230318491693009,0.9918644059734701,0.35781383514404297
satimage,3,AdaPrune_gap,0.8919129082426127,0.8888071789092071,0.986718693825571,13.40882134437561
satimage,3,AdaPrune_trend,0.8919129082426127,0.8888071789092071,0.986718693825571,13.410443782806396
satimage,3,AdaPrune_data,0.8919129082426127,0.8888071789092071,0.986718693825571,13.485302925109863
satimage,3,AdaPrune_hybrid,0.8919129082426127,0.8888071789092071,0.986718693825571,13.53429889678955
satimage,4,RF_default,0.9090202177293935,0.9064751067361972,0.9917977170985772,0.14988040924072266
satimage,4,XGB_default,0.9206842923794712,0.9195890961669986,0.9936258121367147,0.3877687454223633
satimage,4,XGB_tuned,0.9129082426127527,0.9112692794449291,0.9929387216428761,0.4424710273742676
satimage,4,LGBM_default,0.9136858475894246,0.9132494339751996,0.9936913651463695,0.35253477096557617
satimage,4,AdaPrune_gap,0.8880248833592534,0.8846919829127878,0.9888211061594199,13.160406589508057
satimage,4,AdaPrune_trend,0.8880248833592534,0.8846919829127878,0.9888211061594199,13.23204231262207
satimage,4,AdaPrune_data,0.8880248833592534,0.8846919829127878,0.9888211061594199,13.40211534500122
satimage,4,AdaPrune_hybrid,0.8880248833592534,0.8846919829127878,0.9888211061594199,13.243151664733887
segment,0,RF_default,0.9805194805194806,0.9806883148611572,0.9996064541519087,0.11798310279846191
segment,0,XGB_default,0.9805194805194806,0.9805506682586302,0.9996720451265905,0.17644453048706055
segment,0,XGB_tuned,0.9783549783549783,0.9784346167538397,0.999628317810136,0.19357013702392578
segment,0,LGBM_default,0.9783549783549783,0.9784962909265063,0.9995572609208973,0.33060383796691895
segment,0,AdaPrune_gap,0.9653679653679653,0.9654209728671366,0.9993058288512834,5.507045269012451
segment,0,AdaPrune_trend,0.9653679653679653,0.9654209728671366,0.9992730333639425,5.428731441497803
segment,0,AdaPrune_data,0.9653679653679653,0.9654209728671366,0.9993058288512834,5.514424562454224
segment,0,AdaPrune_hybrid,0.9653679653679653,0.9654209728671366,0.9993058288512834,5.5303261280059814
segment,1,RF_default,0.9805194805194806,0.9805000711487195,0.9994342778433689,0.119171142578125
segment,1,XGB_default,0.9848484848484849,0.9848474908176401,0.9992129083038174,0.17058205604553223
segment,1,XGB_tuned,0.9805194805194806,0.9805478103985568,0.999382351655079,0.19405865669250488
segment,1,LGBM_default,0.9805194805194806,0.9804687935043161,0.999349556167738,0.31301307678222656
segment,1,AdaPrune_gap,0.9783549783549783,0.9781405770393988,0.9985843281297827,5.5036540031433105
segment,1,AdaPrune_trend,0.9783549783549783,0.9781405770393988,0.99860619178801,5.293409585952759
segment,1,AdaPrune_data,0.9783549783549783,0.9781405770393988,0.9985843281297827,5.474047899246216
segment,1,AdaPrune_hybrid,0.9783549783549783,0.9781405770393988,0.9985843281297827,5.48970890045166
segment,2,RF_default,0.9761904761904762,0.9760745092610689,0.9993386243386244,0.11123466491699219
segment,2,XGB_default,0.9848484848484849,0.9847728864272982,0.9996009882373519,0.16164016723632812
segment,2,XGB_tuned,0.9805194805194806,0.9803888381636773,0.9994206130569766,0.21120238304138184
segment,2,LGBM_default,0.9891774891774892,0.9891236718680796,0.9998305566487384,0.3316047191619873
segment,2,AdaPrune_gap,0.9696969696969697,0.9699023242565693,0.9981634527089072,5.440132141113281
segment,2,AdaPrune_trend,0.9696969696969697,0.9699023242565693,0.9981634527089072,5.518700122833252
segment,2,AdaPrune_data,0.9696969696969697,0.9699023242565693,0.9981634527089072,5.5544469356536865
segment,2,AdaPrune_hybrid,0.9696969696969697,0.9699023242565693,0.9981634527089072,5.520665884017944
segment,3,RF_default,0.974025974025974,0.9741206725369878,0.9990981240981242,0.11980891227722168
segment,3,XGB_default,0.9783549783549783,0.9785399513968556,0.9991965105601469,0.16318583488464355
segment,3,XGB_tuned,0.9783549783549783,0.9784965670461854,0.9991582491582492,0.18231534957885742
segment,3,LGBM_default,0.9783549783549783,0.9784469982943266,0.9992238401329311,0.3036525249481201
segment,3,AdaPrune_gap,0.9696969696969697,0.9699645264722098,0.9989232148323057,5.4618213176727295
segment,3,AdaPrune_trend,0.9696969696969697,0.9699645264722098,0.9989232148323057,5.434353351593018
segment,3,AdaPrune_data,0.9696969696969697,0.9699645264722098,0.9989232148323057,5.518908262252808
segment,3,AdaPrune_hybrid,0.9696969696969697,0.9699645264722098,0.9989232148323057,5.485631227493286
segment,4,RF_default,0.9805194805194806,0.9804560534539247,0.9994588744588745,0.10818624496459961
segment,4,XGB_default,0.9891774891774892,0.9891243952594831,0.9997758975031703,0.1588301658630371
segment,4,XGB_tuned,0.9891774891774892,0.9891443191104557,0.9998688180506362,0.2010960578918457
segment,4,LGBM_default,0.9935064935064936,0.9934898463567465,0.9999726704272157,0.3354682922363281
segment,4,AdaPrune_gap,0.9696969696969697,0.9697101605884043,0.9986936464209192,5.4527482986450195
segment,4,AdaPrune_trend,0.9696969696969697,0.9697101605884043,0.9986936464209192,5.407228469848633
segment,4,AdaPrune_data,0.9696969696969697,0.9697101605884043,0.9986936464209192,5.423166990280151
segment,4,AdaPrune_hybrid,0.9696969696969697,0.9697101605884043,0.9986936464209192,5.41904091835022
sonar,0,RF_default,0.8095238095238095,0.7647058823529411,0.9477272727272726,0.0990443229675293
sonar,0,XGB_default,0.8571428571428571,0.8571428571428571,0.9363636363636363,0.0347287654876709
sonar,0,XGB_tuned,0.9047619047619048,0.9,0.95,0.03131246566772461
sonar,0,LGBM_default,0.9047619047619048,0.8947368421052632,0.9772727272727273,0.025106191635131836
sonar,0,AdaPrune_gap,0.7142857142857143,0.6842105263157895,0.8477272727272727,0.4733560085296631
sonar,0,AdaPrune_trend,0.7142857142857143,0.6842105263157895,0.8477272727272727,0.4658820629119873
sonar,0,AdaPrune_data,0.6904761904761905,0.6486486486486487,0.85,0.456798791885376
sonar,0,AdaPrune_hybrid,0.7380952380952381,0.7027027027027027,0.8613636363636363,0.44435667991638184
sonar,1,RF_default,0.8095238095238095,0.7647058823529411,0.9590909090909091,0.09520912170410156
sonar,1,XGB_default,0.7857142857142857,0.7692307692307693,0.9090909090909092,0.03803300857543945
sonar,1,XGB_tuned,0.8571428571428571,0.8421052631578947,0.9727272727272727,0.028296947479248047
sonar,1,LGBM_default,0.9047619047619048,0.9,0.9886363636363636,0.026056289672851562
sonar,1,AdaPrune_gap,0.7619047619047619,0.7058823529411765,0.8727272727272727,0.4835638999938965
sonar,1,AdaPrune_trend,0.7619047619047619,0.7058823529411765,0.8727272727272727,0.45096659660339355
sonar,1,AdaPrune_data,0.7380952380952381,0.6666666666666666,0.9113636363636364,0.4671626091003418
sonar,1,AdaPrune_hybrid,0.8095238095238095,0.7777777777777778,0.9045454545454545,0.42786693572998047
sonar,2,RF_default,0.7619047619047619,0.7619047619047619,0.8592677345537757,0.0948641300201416
sonar,2,XGB_default,0.7380952380952381,0.7441860465116279,0.8627002288329519,0.03754377365112305
sonar,2,XGB_tuned,0.7857142857142857,0.7906976744186046,0.8443935926773456,0.028816699981689453
sonar,2,LGBM_default,0.7619047619047619,0.7727272727272727,0.8558352402745996,0.02702808380126953
sonar,2,AdaPrune_gap,0.6666666666666666,0.6956521739130435,0.8352402745995423,0.4813671112060547
sonar,2,AdaPrune_trend,0.6666666666666666,0.6956521739130435,0.8352402745995423,0.47009944915771484
sonar,2,AdaPrune_data,0.6666666666666666,0.6956521739130435,0.8352402745995423,0.4674677848815918
sonar,2,AdaPrune_hybrid,0.6666666666666666,0.6956521739130435,0.8352402745995423,0.4678077697753906
sonar,3,RF_default,0.9024390243902439,0.8823529411764706,0.9461722488038278,0.0937807559967041
sonar,3,XGB_default,0.8780487804878049,0.8484848484848485,0.9641148325358851,0.040178775787353516
sonar,3,XGB_tuned,0.8536585365853658,0.8125,0.9330143540669856,0.032041311264038086
sonar,3,LGBM_default,0.9024390243902439,0.8823529411764706,0.9712918660287081,0.02351832389831543
sonar,3,AdaPrune_gap,0.8536585365853658,0.8235294117647058,0.9401913875598086,0.4940786361694336
sonar,3,AdaPrune_trend,0.8536585365853658,0.8235294117647058,0.9401913875598086,0.46930766105651855
sonar,3,AdaPrune_data,0.8780487804878049,0.8484848484848485,0.9617224880382775,0.4562065601348877
sonar,3,AdaPrune_hybrid,0.8780487804878049,0.8484848484848485,0.9377990430622009,0.4323112964630127
sonar,4,RF_default,0.8536585365853658,0.8333333333333334,0.9210526315789473,0.09770965576171875
sonar,4,XGB_default,0.9024390243902439,0.8888888888888888,0.9521531100478469,0.038524627685546875
sonar,4,XGB_tuned,0.9024390243902439,0.8947368421052632,0.9545454545454546,0.027418851852416992
sonar,4,LGBM_default,0.926829268292683,0.918918918918919,0.9665071770334928,0.02496957778930664
sonar,4,AdaPrune_gap,0.8536585365853658,0.8333333333333334,0.8803827751196173,0.5019738674163818
sonar,4,AdaPrune_trend,0.8536585365853658,0.8333333333333334,0.8803827751196173,0.4644019603729248
sonar,4,AdaPrune_data,0.8048780487804879,0.7777777777777778,0.9210526315789473,0.4274578094482422
sonar,4,AdaPrune_hybrid,0.8048780487804879,0.7777777777777778,0.9282296650717703,0.45467495918273926
spambase,0,RF_default,0.9576547231270358,0.9457579972183588,0.9842511132833713,0.12444519996643066
spambase,0,XGB_default,0.9424538545059717,0.926490984743412,0.9869639701017999,0.08852505683898926
spambase,0,XGB_tuned,0.9435396308360477,0.927170868347339,0.9867566179882895,0.0803837776184082
spambase,0,LGBM_default,0.9533116178067318,0.9405255878284924,0.987850153539303,0.10524249076843262
spambase,0,AdaPrune_gap,0.9370249728555917,0.9183098591549296,0.9793018158120798,3.4761602878570557
spambase,0,AdaPrune_trend,0.9370249728555917,0.9183098591549296,0.9793018158120798,3.5674867630004883
spambase,0,AdaPrune_data,0.9370249728555917,0.9183098591549296,0.9793018158120798,3.511913537979126
spambase,0,AdaPrune_hybrid,0.9370249728555917,0.9183098591549296,0.9793018158120798,3.5379748344421387
spambase,1,RF_default,0.9630434782608696,0.9527777777777777,0.9929002774604211,0.1283864974975586
spambase,1,XGB_default,0.9576086956521739,0.9465020576131687,0.9908106691197927,0.09064793586730957
spambase,1,XGB_tuned,0.9554347826086956,0.9428172942817294,0.9913448175240244,0.08175373077392578
spambase,1,LGBM_default,0.967391304347826,0.958904109589041,0.9934665736852778,0.10625123977661133
spambase,1,AdaPrune_gap,0.9391304347826087,0.9217877094972067,0.9857560425538229,3.50347638130188
spambase,1,AdaPrune_trend,0.9391304347826087,0.9217877094972067,0.9857560425538229,3.505641222000122
spambase,1,AdaPrune_data,0.9391304347826087,0.9217877094972067,0.9857560425538229,3.5347249507904053
spambase,1,AdaPrune_hybrid,0.9391304347826087,0.9217877094972067,0.9857560425538229,3.543684720993042
spambase,2,RF_default,0.9510869565217391,0.9375866851595007,0.9852021108753605,0.12466669082641602
spambase,2,XGB_default,0.9543478260869566,0.9427792915531336,0.9844256173618015,0.08810281753540039
spambase,2,XGB_tuned,0.9532608695652174,0.9410150891632373,0.9828380096047797,0.07320165634155273
spambase,2,LGBM_default,0.9543478260869566,0.943089430894309,0.9840101686029545,0.10398507118225098
spambase,2,AdaPrune_gap,0.9347826086956522,0.9171270718232044,0.9785277287317437,3.5085291862487793
spambase,2,AdaPrune_trend,0.9347826086956522,0.9171270718232044,0.9785277287317437,3.5031490325927734
spambase,2,AdaPrune_data,0.9347826086956522,0.9171270718232044,0.9785277287317437,3.5169928073883057
spambase,2,AdaPrune_hybrid,0.9347826086956522,0.9171270718232044,0.9785277287317437,3.53261137008667
spambase,3,RF_default,0.9532608695652174,0.939521800281294,0.9855516940929523,0.12126398086547852
spambase,3,XGB_default,0.9532608695652174,0.9403606102635229,0.988574031168934,0.08966469764709473
spambase,3,XGB_tuned,0.9456521739130435,0.9307479224376731,0.9875665854769401,0.0824136734008789
spambase,3,LGBM_default,0.9521739130434783,0.9387186629526463,0.9891185964078496,0.09878802299499512
spambase,3,AdaPrune_gap,0.9445652173913044,0.9282700421940928,0.9804278302540643,3.453913688659668
spambase,3,AdaPrune_trend,0.9445652173913044,0.9282700421940928,0.9804278302540643,3.514706611633301
spambase,3,AdaPrune_data,0.9445652173913044,0.9282700421940928,0.9804278302540643,3.5101916790008545
spambase,3,AdaPrune_hybrid,0.9445652173913044,0.9282700421940928,0.9804278302540643,3.492860794067383
spambase,4,RF_default,0.9445652173913044,0.9274537695590327,0.9818511257648667,0.12100362777709961
spambase,4,XGB_default,0.9489130434782609,0.9337094499294781,0.9857620942988969,0.09505176544189453
spambase,4,XGB_tuned,0.9467391304347826,0.9304964539007092,0.9846581120418226,0.07670140266418457
spambase,4,LGBM_default,0.9554347826086956,0.9423347398030942,0.9864254737717578,0.10037112236022949
spambase,4,AdaPrune_gap,0.933695652173913,0.9132290184921764,0.9763708192241431,3.5083048343658447
spambase,4,AdaPrune_trend,0.933695652173913,0.9132290184921764,0.9763708192241431,3.5082004070281982
spambase,4,AdaPrune_data,0.933695652173913,0.9132290184921764,0.9763708192241431,3.47290301322937
spambase,4,AdaPrune_hybrid,0.933695652173913,0.9132290184921764,0.9763708192241431,3.5474257469177246
vehicle,0,RF_default,0.7352941176470589,0.7251596876232574,0.9318568889296079,0.10633134841918945
vehicle,0,XGB_default,0.7529411764705882,0.7488880300245779,0.9248753125316348,0.1283586025238037
vehicle,0,XGB_tuned,0.7705882352941177,0.7690689593168232,0.9351421456933268,0.1258237361907959
vehicle,0,LGBM_default,0.7588235294117647,0.7572465611319023,0.9263496587813399,0.1693131923675537
vehicle,0,AdaPrune_gap,0.7058823529411765,0.6999335702660511,0.9116545952117976,0.6491386890411377
vehicle,0,AdaPrune_trend,0.7176470588235294,0.7122412268974481,0.9204017993225959,0.7726902961730957
vehicle,0,AdaPrune_data,0.711764705882353,0.7042998326544788,0.9130387830480465,0.6689424514770508
vehicle,0,AdaPrune_hybrid,0.7,0.693428746114168,0.9126276692788966,0.6447892189025879
vehicle,1,RF_default,0.7455621301775148,0.7378173866243729,0.9302576948419496,0.10245537757873535
vehicle,1,XGB_default,0.7692307692307693,0.7652856210184519,0.93936280058016,0.11300516128540039
vehicle,1,XGB_tuned,0.7751479289940828,0.7708119600791514,0.9417526360876833,0.10545992851257324
vehicle,1,LGBM_default,0.7869822485207101,0.7826432611279781,0.9362238505104986,0.16174030303955078
vehicle,1,AdaPrune_gap,0.727810650887574,0.7123786308291583,0.9262176815073015,0.6277210712432861
vehicle,1,AdaPrune_trend,0.7396449704142012,0.7266425630896078,0.9325188008441289,0.7627785205841064
vehicle,1,AdaPrune_data,0.7218934911242604,0.7045703576516275,0.9267727538598751,0.6696622371673584
vehicle,1,AdaPrune_hybrid,0.7218934911242604,0.7063266445823687,0.9290638816700822,0.6717705726623535
vehicle,2,RF_default,0.6982248520710059,0.6861610085182452,0.9153090121337696,0.10695338249206543
vehicle,2,XGB_default,0.7396449704142012,0.7361514534383764,0.9220849993172899,0.0981893539428711
vehicle,2,XGB_tuned,0.757396449704142,0.7505214254491719,0.9227807892528639,0.10714268684387207
vehicle,2,LGBM_default,0.7100591715976331,0.7040465046987058,0.9184300221726447,0.1585979461669922
vehicle,2,AdaPrune_gap,0.7100591715976331,0.694410003839675,0.9103058896226109,0.7326610088348389
vehicle,2,AdaPrune_trend,0.7100591715976331,0.694410003839675,0.9103058896226109,0.7864196300506592
vehicle,2,AdaPrune_data,0.6982248520710059,0.6839463998275804,0.9117942091558082,0.6296653747558594
vehicle,2,AdaPrune_hybrid,0.6982248520710059,0.6871657174476528,0.9112310345409383,0.6664564609527588
vehicle,3,RF_default,0.7455621301775148,0.739658635431482,0.935448312527743,0.09831023216247559
vehicle,3,XGB_default,0.7751479289940828,0.7778315029827563,0.9342079367504409,0.10145854949951172
vehicle,3,XGB_tuned,0.7514792899408284,0.7548257774841697,0.9339170088258025,0.12252974510192871
vehicle,3,LGBM_default,0.7751479289940828,0.7772868052120826,0.93070398847729,0.16283822059631348
vehicle,3,AdaPrune_gap,0.7810650887573964,0.7785328109048328,0.9341963360951149,0.744840145111084
vehicle,3,AdaPrune_trend,0.7810650887573964,0.7785328109048328,0.9341963360951149,0.7670679092407227
vehicle,3,AdaPrune_data,0.7633136094674556,0.7593789426447994,0.9307777545420692,0.7110490798950195
vehicle,3,AdaPrune_hybrid,0.7692307692307693,0.7646093991689202,0.9290126920456672,0.7615964412689209
vehicle,4,RF_default,0.7396449704142012,0.7366324842256076,0.9276745634378771,0.10778379440307617
vehicle,4,XGB_default,0.7159763313609467,0.7144494506108383,0.918363482671175,0.10614609718322754
vehicle,4,XGB_tuned,0.7218934911242604,0.7187363244434606,0.9269241606519714,0.11007499694824219
vehicle,4,LGBM_default,0.7396449704142012,0.7397974154833081,0.9176491463828743,0.16196370124816895
