dataset,fold,method,accuracy,train_accuracy,gap,f1,roc_auc,train_time
adult,2,LGBM_early_stop,0.872031122031122,0.8869836720069612,0.014952549975839169,0.8678667156000909,0.92891863740047,0.15273141860961914
adult,2,AdaPrune,0.8732596232596233,0.8818651788913344,0.00860555563171117,0.8685462589888526,0.9283119144856109,0.22723698616027832
adult,3,RF_default,0.857084357084357,0.9998720376721093,0.14278768058775226,0.8523243356655651,0.9055132061636576,0.2825326919555664
adult,3,XGB_default,0.8752047502047502,0.900342939038747,0.025138188833996766,0.871202966362693,0.9306564625045354,0.06640815734863281
adult,3,XGB_tuned,0.8768427518427518,0.8827609151865691,0.005918163343817229,0.8720064501286533,0.9311126923393409,0.07935810089111328
adult,3,XGB_early_stop,0.8790950040950041,0.8910528740338844,0.011957869938880372,0.8748935104841354,0.9325679002492593,0.184981107711792
adult,3,LGBM_default,0.8754095004095004,0.8844500179147259,0.009040517505225498,0.8709347199740732,0.9305571894721986,0.09856224060058594
adult,3,LGBM_early_stop,0.8771498771498771,0.8864718226953985,0.009321945545521348,0.8727495798627926,0.9306699369184372,0.15320801734924316
adult,3,AdaPrune,0.8741809991809992,0.8793827097302555,0.005201710549256222,0.8688342404793576,0.9292907385228368,0.19084429740905762
adult,4,RF_default,0.8525798525798526,0.9999232226032656,0.14734337002341302,0.8477824563713046,0.9059941678820991,0.27124619483947754
adult,4,XGB_default,0.8705978705978706,0.9003941239699033,0.02979625337203262,0.8673237785783618,0.9280704691117201,0.06322455406188965
adult,4,XGB_tuned,0.8748976248976249,0.8830168398423505,0.008119214944725561,0.870318863466858,0.9288758244657006,0.06683206558227539
adult,4,XGB_early_stop,0.8744881244881245,0.8899779904796028,0.01548986599147828,0.8708056399351746,0.9303666186482318,0.17490935325622559
adult,4,LGBM_default,0.8725429975429976,0.8854993090034294,0.012956311460431857,0.868504203310947,0.9289080709263204,0.10584878921508789
adult,4,LGBM_early_stop,0.872952497952498,0.8943287096278856,0.021376211675387613,0.8693546320263984,0.9295603419668049,0.2087719440460205
adult,4,AdaPrune,0.8727477477477478,0.8841173158622102,0.011369568114462436,0.8685459460862404,0.9293592334601712,0.27275562286376953
bank-marketing,0,RF_default,0.9052305650779608,0.999944702499447,0.09471413742148616,0.8970599594244382,0.9304990571878036,0.27883124351501465
bank-marketing,0,XGB_default,0.9068893066460245,0.9562596770625967,0.04937037041657222,0.9016226821116843,0.9331390497068581,0.0766298770904541
bank-marketing,0,XGB_tuned,0.9108702864093774,0.9294956867949569,0.01862540038557947,0.9046385650906883,0.9374333728292533,0.07836151123046875
bank-marketing,0,XGB_early_stop,0.9112020347229901,0.9412187569121876,0.030016722189197487,0.9059136416283355,0.9380588366893028,0.18003416061401367
bank-marketing,0,LGBM_default,0.9112020347229901,0.9318458305684583,0.02064379584546816,0.905321520278003,0.9383076491483915,0.11147809028625488
bank-marketing,0,LGBM_early_stop,0.9117549485790114,0.9416334881663349,0.02987853958732345,0.9063296189459996,0.93879414734385,0.21492385864257812
bank-marketing,0,AdaPrune,0.910206789782152,0.9330347268303473,0.0228279370481953,0.9041334160100317,0.9364426210297426,0.4457526206970215
bank-marketing,1,RF_default,0.90278699402787,0.9999723520141558,0.0971853579862858,0.893790651395659,0.9292884778638282,0.2678089141845703
bank-marketing,1,XGB_default,0.9062154390621544,0.9565373662528684,0.050321927190714044,0.900390592142586,0.9327850410152906,0.07691073417663574
bank-marketing,1,XGB_tuned,0.9051094890510949,0.9327048024551411,0.027595313404046196,0.8988980095888485,0.935877167987043,0.07678055763244629
bank-marketing,1,XGB_early_stop,0.9046671090466711,0.9414415659819182,0.03677445693524706,0.8981569012152087,0.9364641247277149,0.16078758239746094
bank-marketing,1,LGBM_default,0.9075425790754258,0.9322900826674777,0.02474750359205191,0.9018001592349077,0.9377252405023848,0.10720252990722656
bank-marketing,1,LGBM_early_stop,0.9086485290864853,0.9392020791285355,0.03055355004205018,0.9029747984785094,0.9380223917954016,0.18276047706604004
bank-marketing,1,AdaPrune,0.9054412740544128,0.925626918079018,0.02018564402460521,0.8976813860577246,0.9315473253125391,0.2577791213989258
bank-marketing,2,RF_default,0.9045565140455651,1.0,0.09544348595443486,0.8961517049278246,0.9242346933943502,0.26264023780822754
bank-marketing,2,XGB_default,0.9030081840300819,0.9563714783378031,0.05336329430772124,0.8982691853503891,0.9261363582552629,0.06740593910217285
bank-marketing,2,XGB_tuned,0.9061048440610484,0.9301335397716276,0.024028695710579195,0.9002021982708469,0.9294811267146769,0.06846880912780762
bank-marketing,2,XGB_early_stop,0.9052200840522009,0.9380132157372335,0.03279313168503262,0.8998847267343679,0.928722757424111,0.1556713581085205
bank-marketing,2,LGBM_default,0.9059942490599425,0.9327048024551411,0.026710553395198566,0.9014746349650476,0.9324359967572194,0.10827994346618652
bank-marketing,2,LGBM_early_stop,0.9067684140676842,0.930299427686693,0.02353101361900889,0.902017515893654,0.9325016999973481,0.13218069076538086
bank-marketing,2,AdaPrune,0.9038929440389294,0.9239956869142083,0.02010274287527891,0.8968127960476042,0.9255380444253345,0.25287532806396484
bank-marketing,3,RF_default,0.9095332890953329,0.9999723520141558,0.09043906291882287,0.8996737020694239,0.9307664241526532,0.26621580123901367
bank-marketing,3,XGB_default,0.9103074541030746,0.954684951201305,0.04437749709823047,0.9044686824245929,0.9333376109496878,0.06742238998413086
bank-marketing,3,XGB_tuned,0.913846494138465,0.9303547236583815,0.016508229519916484,0.9068372097708348,0.9376019880024699,0.06653881072998047
bank-marketing,3,XGB_early_stop,0.9117451891174518,0.9401144626613951,0.028369273543943252,0.9054733812932024,0.9375621517136352,0.17804431915283203
bank-marketing,3,LGBM_default,0.9104180491041804,0.930769443446045,0.020351394341864504,0.903156735916468,0.9385092846373276,0.10533785820007324
bank-marketing,3,LGBM_early_stop,0.9122981641229816,0.9432939810334817,0.03099581691050013,0.906090879221583,0.9386492739732775,0.20215296745300293
bank-marketing,3,AdaPrune,0.9111922141119222,0.928502308606818,0.017310094494895845,0.9035357102104478,0.9356932200885703,0.27579808235168457
bank-marketing,4,RF_default,0.90278699402787,1.0,0.09721300597213,0.8934327771091413,0.9234342385148369,0.27991271018981934
bank-marketing,4,XGB_default,0.9045565140455651,0.9573668058281954,0.0528102917826303,0.8996425371359462,0.9279628491387313,0.07814216613769531
bank-marketing,4,XGB_tuned,0.9078743640787437,0.9318200669081257,0.02394570282938202,0.9018772040193412,0.9295315583908839,0.08083128929138184
bank-marketing,4,XGB_early_stop,0.90687900906879,0.9391744311426913,0.03229542207390124,0.9012053651853692,0.9315513706998115,0.15629196166992188
bank-marketing,4,LGBM_default,0.9064366290643663,0.930658851502668,0.024222222438301744,0.9004244753148245,0.9298054402756363,0.10930275917053223
bank-marketing,4,LGBM_early_stop,0.907100199071002,0.924797478503691,0.01769727943268895,0.9007640414413691,0.9301691165885645,0.13456368446350098
bank-marketing,4,AdaPrune,0.9053306790533068,0.9251845503055103,0.019853871252203503,0.8978268405781564,0.9278100151152968,0.25562024116516113
credit-default,0,RF_default,0.8165,0.99925,0.18274999999999997,0.7970340105648561,0.7713650245244678,0.37062525749206543
credit-default,0,XGB_default,0.8125,0.886125,0.07362500000000005,0.7913446798922885,0.7722713950837596,0.08612704277038574
credit-default,0,XGB_tuned,0.8191666666666667,0.8439583333333334,0.024791666666666656,0.797308584718786,0.7911802657977801,0.08140373229980469
credit-default,0,XGB_early_stop,0.82,0.8380833333333333,0.01808333333333334,0.7972984394705315,0.7949943233980442,0.09580349922180176
credit-default,0,LGBM_default,0.819,0.842,0.02300000000000002,0.7975640957200778,0.7871346795572702,0.09898996353149414
credit-default,0,LGBM_early_stop,0.8206666666666667,0.82775,0.00708333333333333,0.7989409123663789,0.7940888393041344,0.07828521728515625
credit-default,0,AdaPrune,0.8185,0.8233333333333334,0.004833333333333356,0.7892422442334305,0.7885540718094983,0.2069687843322754
credit-default,1,RF_default,0.8133333333333334,0.9992916666666667,0.18595833333333334,0.794683288975047,0.7617076147007509,0.3648722171783447
credit-default,1,XGB_default,0.8098333333333333,0.8840416666666666,0.07420833333333332,0.7905965897284907,0.7628799928270455,0.09489774703979492
credit-default,1,XGB_tuned,0.8203333333333334,0.8455416666666666,0.025208333333333277,0.8002722993320392,0.7786600895232454,0.08052325248718262
credit-default,1,XGB_early_stop,0.8171666666666667,0.8374583333333333,0.020291666666666597,0.7953372255776694,0.7808410031105917,0.09277892112731934
credit-default,1,LGBM_default,0.8186666666666667,0.8445,0.025833333333333375,0.7984195377302956,0.7749231544034892,0.09155631065368652
credit-default,1,LGBM_early_stop,0.8206666666666667,0.8313333333333334,0.010666666666666713,0.7994977808967192,0.779702490102113,0.07821488380432129
credit-default,1,AdaPrune,0.817,0.83475,0.017750000000000044,0.7957914720013878,0.7759070973385082,0.315155029296875
credit-default,2,RF_default,0.8151666666666667,0.999375,0.1842083333333333,0.7947704365067322,0.7598793821260876,0.37293267250061035
credit-default,2,XGB_default,0.8101666666666667,0.8874583333333333,0.07729166666666665,0.7897108073299302,0.7668851880586434,0.0872340202331543
credit-default,2,XGB_tuned,0.8181666666666667,0.8456666666666667,0.02749999999999997,0.7967517120238775,0.7795730769733165,0.08487105369567871
credit-default,2,XGB_early_stop,0.8178333333333333,0.841625,0.023791666666666655,0.7962808104276907,0.780924617699104,0.10985827445983887
credit-default,2,LGBM_default,0.8196666666666667,0.8440833333333333,0.024416666666666642,0.7986706691560247,0.7800771834413766,0.09153962135314941
credit-default,2,LGBM_early_stop,0.8195,0.8304583333333333,0.010958333333333292,0.7978510419670555,0.7835203789796955,0.08471536636352539
credit-default,2,AdaPrune,0.8181666666666667,0.832375,0.014208333333333267,0.7957598563152251,0.7785280961949961,0.24581313133239746
credit-default,3,RF_default,0.8211666666666667,0.9995,0.17833333333333334,0.8016186266406002,0.7649960789031442,0.37795019149780273
credit-default,3,XGB_default,0.8183333333333334,0.88675,0.06841666666666668,0.7973763334074188,0.7649289937173757,0.09611153602600098
credit-default,3,XGB_tuned,0.8248333333333333,0.8443333333333334,0.019500000000000073,0.8050443460377847,0.7819695984774242,0.0879220962524414
credit-default,3,XGB_early_stop,0.8268333333333333,0.8389166666666666,0.012083333333333335,0.8059695831375302,0.7818141414604026,0.10376787185668945
credit-default,3,LGBM_default,0.8265,0.8407083333333333,0.014208333333333267,0.8061598946109729,0.7841589783442247,0.1059107780456543
credit-default,3,LGBM_early_stop,0.8266666666666667,0.8287083333333334,0.0020416666666667194,0.8058300810334752,0.7837980729457863,0.08283591270446777
credit-default,3,AdaPrune,0.8261666666666667,0.8219166666666666,-0.004250000000000087,0.7987742610909426,0.7740515307758934,0.19692707061767578
credit-default,4,RF_default,0.8133333333333334,0.9995,0.1861666666666667,0.7929774607113317,0.7616781036695113,0.3713195323944092
credit-default,4,XGB_default,0.812,0.8894583333333334,0.0774583333333333,0.793681285038141,0.7611136044080127,0.0874025821685791
credit-default,4,XGB_tuned,0.8156666666666667,0.8472083333333333,0.03154166666666669,0.7961346507692312,0.7733772924064246,0.08494138717651367
credit-default,4,XGB_early_stop,0.8178333333333333,0.8390833333333333,0.02124999999999999,0.7958852303843317,0.7775687457860101,0.09405279159545898
credit-default,4,LGBM_default,0.8183333333333334,0.844375,0.02604166666666663,0.7987106428484232,0.7763117854964087,0.09420418739318848
credit-default,4,LGBM_early_stop,0.819,0.8345833333333333,0.015583333333333393,0.7985042223720181,0.7779784330803502,0.09026050567626953
credit-default,4,AdaPrune,0.8151666666666667,0.8424583333333333,0.027291666666666603,0.7936962324903903,0.7734605844700053,0.3305985927581787
credit-g,0,RF_default,0.775,1.0,0.22499999999999998,0.752232846485237,0.8122619047619047,0.13257884979248047
credit-g,0,XGB_default,0.775,1.0,0.22499999999999998,0.7678993663104134,0.7832142857142858,0.028384923934936523
credit-g,0,XGB_tuned,0.755,0.9725,0.21750000000000003,0.7455519760135243,0.7836904761904762,0.02743220329284668
credit-g,0,XGB_early_stop,0.78,0.955,0.17499999999999993,0.7633193674820922,0.8071428571428572,0.039475440979003906
credit-g,0,LGBM_default,0.76,1.0,0.24,0.7515981735159818,0.7727380952380952,0.05524778366088867
credit-g,0,LGBM_early_stop,0.785,0.85625,0.07124999999999992,0.7655220017256255,0.7929761904761904,0.028768301010131836
credit-g,0,AdaPrune,0.745,0.87,0.125,0.7100804230472623,0.7929761904761905,0.07198619842529297
credit-g,1,RF_default,0.77,1.0,0.22999999999999998,0.7566521910777735,0.76375,0.13602876663208008
credit-g,1,XGB_default,0.75,1.0,0.25,0.7394429469901168,0.7670238095238094,0.037151336669921875
credit-g,1,XGB_tuned,0.745,0.97125,0.22624999999999995,0.7351663423814232,0.753452380952381,0.029583454132080078
credit-g,1,XGB_early_stop,0.73,0.8775,0.14749999999999996,0.706907894736842,0.7328571428571428,0.020016908645629883
credit-g,1,LGBM_default,0.755,1.0,0.245,0.7455519760135243,0.7514285714285714,0.04395484924316406
credit-g,1,LGBM_early_stop,0.74,0.85125,0.11124999999999996,0.7122529644268775,0.7277380952380953,0.0249025821685791
credit-g,1,AdaPrune,0.75,0.8975,0.14749999999999996,0.741248097412481,0.7639285714285715,0.08742070198059082
credit-g,2,RF_default,0.745,1.0,0.255,0.7291168581741116,0.7601785714285714,0.1328747272491455
credit-g,2,XGB_default,0.775,1.0,0.22499999999999998,0.7646489104116222,0.7775000000000001,0.03440117835998535
credit-g,2,XGB_tuned,0.72,0.965,0.245,0.7081761006289308,0.7714285714285715,0.03003239631652832
credit-g,2,XGB_early_stop,0.755,0.91875,0.16374999999999995,0.7397397264810093,0.7551190476190478,0.028398513793945312
credit-g,2,LGBM_default,0.75,1.0,0.25,0.741248097412481,0.7535714285714286,0.05005383491516113
credit-g,2,LGBM_early_stop,0.75,0.97,0.21999999999999997,0.7394429469901168,0.7521428571428572,0.04256558418273926
credit-g,2,AdaPrune,0.72,0.87375,0.15375000000000005,0.7060291060291061,0.7423809523809524,0.07874178886413574
credit-g,3,RF_default,0.745,1.0,0.255,0.7163341512856075,0.8185119047619048,0.13779401779174805
credit-g,3,XGB_default,0.745,1.0,0.255,0.7386327503974561,0.7867857142857143,0.03545832633972168
credit-g,3,XGB_tuned,0.79,0.96875,0.17874999999999996,0.781132075471698,0.8059523809523809,0.026456594467163086
credit-g,3,XGB_early_stop,0.79,0.9425,0.15249999999999997,0.7795218295218295,0.8285714285714286,0.03497958183288574
credit-g,3,LGBM_default,0.79,1.0,0.20999999999999996,0.7795218295218295,0.8124999999999999,0.049135446548461914
credit-g,3,LGBM_early_stop,0.78,0.965,0.18499999999999994,0.7707097933513027,0.8308333333333333,0.04028749465942383
credit-g,3,AdaPrune,0.775,0.88875,0.11375000000000002,0.7628714327743453,0.8345238095238096,0.07473874092102051
credit-g,4,RF_default,0.76,1.0,0.24,0.7316129032258064,0.7874404761904762,0.13790059089660645
credit-g,4,XGB_default,0.75,1.0,0.25,0.7375259875259874,0.7869047619047619,0.033597707748413086
credit-g,4,XGB_tuned,0.76,0.96625,0.20625000000000004,0.748024948024948,0.778452380952381,0.03099513053894043
credit-g,4,XGB_early_stop,0.775,0.96,0.18499999999999994,0.7646489104116222,0.7759523809523811,0.0395665168762207
credit-g,4,LGBM_default,0.77,1.0,0.22999999999999998,0.7602875112309075,0.7925,0.04876232147216797
credit-g,4,LGBM_early_stop,0.79,0.9425,0.15249999999999997,0.781132075471698,0.7926190476190476,0.035399436950683594
credit-g,4,AdaPrune,0.735,0.78375,0.04874999999999996,0.6874027632648323,0.739047619047619,0.0681304931640625
diabetes,0,RF_default,0.7922077922077922,1.0,0.20779220779220775,0.7865535824719498,0.856111111111111,0.12233209609985352
diabetes,0,XGB_default,0.7467532467532467,1.0,0.2532467532467533,0.7450067174205105,0.8049999999999999,0.02853703498840332
diabetes,0,XGB_tuned,0.7532467532467533,0.9755700325732899,0.22232327932653662,0.7509206479794716,0.8355555555555555,0.028461456298828125
diabetes,0,XGB_early_stop,0.7727272727272727,0.9250814332247557,0.15235416049748296,0.7686942607304208,0.8475925925925926,0.028532028198242188
diabetes,0,LGBM_default,0.7662337662337663,1.0,0.23376623376623373,0.765185682988784,0.8181481481481482,0.03335237503051758
diabetes,0,LGBM_early_stop,0.8051948051948052,0.8745928338762216,0.06939802868141631,0.8033584062995828,0.8472222222222222,0.020995140075683594
diabetes,0,AdaPrune,0.7467532467532467,0.8615635179153095,0.11481027116206277,0.7371540246262263,0.8363888888888888,0.03600168228149414
diabetes,1,RF_default,0.7792207792207793,1.0,0.22077922077922074,0.7746353646353646,0.8404629629629631,0.13231420516967773
diabetes,1,XGB_default,0.7727272727272727,1.0,0.2272727272727273,0.7699825630206876,0.8287037037037037,0.035713911056518555
diabetes,1,XGB_tuned,0.7597402597402597,0.9674267100977199,0.20768645035746014,0.7554767899150163,0.8487037037037037,0.025419950485229492
diabetes,1,XGB_early_stop,0.7727272727272727,0.9283387622149837,0.15561148948771097,0.7672901261418008,0.8566666666666667,0.026656150817871094
diabetes,1,LGBM_default,0.7727272727272727,1.0,0.2272727272727273,0.7672901261418008,0.8351851851851851,0.031697750091552734
diabetes,1,LGBM_early_stop,0.7857142857142857,0.8843648208469055,0.09865053513261979,0.7791497113820854,0.862962962962963,0.01852273941040039
diabetes,1,AdaPrune,0.7662337662337663,0.8859934853420195,0.11975971910825323,0.756472201491092,0.8546296296296296,0.03805112838745117
diabetes,2,RF_default,0.7662337662337663,1.0,0.23376623376623373,0.7613786213786214,0.8239814814814815,0.1266191005706787
diabetes,2,XGB_default,0.7597402597402597,1.0,0.24025974025974028,0.7539924190641895,0.7868518518518519,0.03510761260986328
diabetes,2,XGB_tuned,0.7272727272727273,0.9690553745928339,0.24178264732010657,0.7260499634869146,0.7881481481481482,0.027640581130981445
diabetes,2,XGB_early_stop,0.7662337662337663,0.9218241042345277,0.15559033800076139,0.7598727802809436,0.8116666666666666,0.02683424949645996
diabetes,2,LGBM_default,0.7337662337662337,1.0,0.26623376623376627,0.7331844237967826,0.788888888888889,0.036322832107543945
diabetes,2,LGBM_early_stop,0.7597402597402597,0.8859934853420195,0.12625322560175978,0.7539924190641895,0.8087037037037037,0.02202606201171875
diabetes,2,AdaPrune,0.7077922077922078,0.7719869706840391,0.06419476289183135,0.6544630267218964,0.7513888888888888,0.025829553604125977
diabetes,3,RF_default,0.738562091503268,1.0,0.261437908496732,0.7329188085490607,0.8011320754716982,0.1333928108215332
diabetes,3,XGB_default,0.7450980392156863,1.0,0.2549019607843137,0.7466649864901019,0.7945283018867925,0.028818607330322266
diabetes,3,XGB_tuned,0.7647058823529411,0.9707317073170731,0.20602582496413202,0.7636082612786166,0.7913207547169812,0.0297548770904541
diabetes,3,XGB_early_stop,0.7516339869281046,0.9219512195121952,0.1703172325840906,0.7428100639426117,0.8052830188679245,0.021028995513916016
diabetes,3,LGBM_default,0.7516339869281046,1.0,0.24836601307189543,0.7526792984309324,0.7832075471698114,0.03377175331115723
diabetes,3,LGBM_early_stop,0.7777777777777778,0.8731707317073171,0.09539295392953928,0.7767411356520268,0.814056603773585,0.020361661911010742
diabetes,3,AdaPrune,0.7058823529411765,0.8032520325203252,0.09736967957914866,0.6731133204968822,0.8062264150943396,0.030988216400146484
diabetes,4,RF_default,0.7712418300653595,1.0,0.2287581699346405,0.7696007317110529,0.7972641509433962,0.14120888710021973
diabetes,4,XGB_default,0.7124183006535948,1.0,0.2875816993464052,0.7042872704637411,0.7420754716981132,0.0295257568359375
diabetes,4,XGB_tuned,0.7058823529411765,0.975609756097561,0.26972740315638444,0.6985703964415145,0.7503773584905661,0.028710126876831055
diabetes,4,XGB_early_stop,0.7516339869281046,0.9252032520325203,0.17356926510441573,0.7477999873088393,0.7931132075471699,0.025578022003173828
diabetes,4,LGBM_default,0.6928104575163399,1.0,0.30718954248366015,0.6889529699024423,0.7609433962264152,0.03260922431945801
diabetes,4,LGBM_early_stop,0.7320261437908496,0.9040650406504065,0.17203889685955687,0.7301037142900905,0.7869811320754716,0.020156145095825195
diabetes,4,AdaPrune,0.7058823529411765,0.9382113821138212,0.23232902917264464,0.6985703964415145,0.7871698113207547,0.06455659866333008
dry-bean,0,RF_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9964857796665577,0.12557339668273926
dry-bean,0,XGB_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.998597036068432,0.025855541229248047
dry-bean,0,XGB_tuned,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9988558352402745,0.02942967414855957
dry-bean,0,XGB_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.996417674621336,0.04209613800048828
dry-bean,0,LGBM_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,1.0,0.04991459846496582
dry-bean,0,LGBM_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,1.0,0.04467916488647461
dry-bean,1,RF_default,1.0,1.0,0.0,1.0,1.0,0.12102031707763672
dry-bean,1,XGB_default,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9993598125749156,0.027816295623779297
dry-bean,1,XGB_tuned,0.9710144927536232,0.9963636363636363,0.02534914361001317,0.9702596618357486,0.9989784243216738,0.026769399642944336
dry-bean,1,XGB_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9853324131585002,0.9993598125749156,0.10477590560913086
dry-bean,1,LGBM_default,0.9855072463768116,1.0,0.01449275362318836,0.9856568376406818,1.0,0.05296182632446289
dry-bean,1,LGBM_early_stop,1.0,1.0,0.0,1.0,1.0,0.09575319290161133
dry-bean,2,RF_default,1.0,1.0,0.0,1.0,1.0,0.131072998046875
dry-bean,2,XGB_default,0.9855072463768116,1.0,0.01449275362318836,0.9856343014933212,0.9996283909327388,0.028650999069213867
dry-bean,2,XGB_tuned,0.9855072463768116,0.9963636363636363,0.0108563899868247,0.9856343014933212,0.9996283909327388,0.02765202522277832
dry-bean,2,XGB_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9856343014933212,0.9996283909327388,0.058310747146606445
dry-bean,2,LGBM_default,0.9565217391304348,1.0,0.04347826086956519,0.9562953651123923,0.9989932772541468,0.049900054931640625
dry-bean,2,LGBM_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9853576551129415,0.9989932772541468,0.05137944221496582
dry-bean,3,RF_default,0.9565217391304348,1.0,0.04347826086956519,0.9569715776263835,0.9988851727982162,0.12261152267456055
dry-bean,3,XGB_default,0.9565217391304348,1.0,0.04347826086956519,0.9569715776263835,0.995380223641093,0.025868654251098633
dry-bean,3,XGB_tuned,0.9420289855072463,1.0,0.05797101449275366,0.9419956688322505,0.9947451099625014,0.03256845474243164
dry-bean,3,XGB_early_stop,0.9565217391304348,1.0,0.04347826086956519,0.9569715776263835,0.9960153373196852,0.08078885078430176
dry-bean,3,LGBM_default,0.9710144927536232,1.0,0.02898550724637683,0.9707792961442776,0.9981841829667918,0.04735755920410156
dry-bean,3,LGBM_early_stop,0.9855072463768116,1.0,0.01449275362318836,0.9854781541982439,0.9981841829667918,0.05379080772399902
dry-bean,4,RF_default,1.0,1.0,0.0,1.0,1.0,0.1249537467956543
dry-bean,4,XGB_default,1.0,1.0,0.0,1.0,1.0,0.03350043296813965
dry-bean,4,XGB_tuned,1.0,1.0,0.0,1.0,1.0,0.03271150588989258
dry-bean,4,XGB_early_stop,1.0,1.0,0.0,1.0,1.0,0.09379768371582031
dry-bean,4,LGBM_default,1.0,1.0,0.0,1.0,1.0,0.050809383392333984
dry-bean,4,LGBM_early_stop,1.0,1.0,0.0,1.0,1.0,0.09912705421447754
eeg-eye-state,0,RF_default,0.9365821094793058,1.0,0.06341789052069424,0.9363985741428538,0.9841793046667819,0.20225143432617188
eeg-eye-state,0,XGB_default,0.9339118825100133,0.9942423230974633,0.06033044058744996,0.9338194841340282,0.9827567414677736,0.0623326301574707
eeg-eye-state,0,XGB_tuned,0.8981975967957276,0.9438417890520694,0.045644192256341753,0.8979774009399463,0.9636808378012222,0.05416059494018555
eeg-eye-state,0,XGB_early_stop,0.9355807743658211,0.9905707610146862,0.05498998664886512,0.9355150381705677,0.9837723754756139,0.20742392539978027
eeg-eye-state,0,LGBM_default,0.9102136181575434,0.9563584779706275,0.04614485981308403,0.9100764080142438,0.9704015875417964,0.06086301803588867
eeg-eye-state,0,LGBM_early_stop,0.9435914552736983,0.9984145527369827,0.0548230974632844,0.9435245563863114,0.9865431871901302,0.18195295333862305
eeg-eye-state,0,AdaPrune,0.8805073431241656,0.9209779706275033,0.04047062750333774,0.8801371595595583,0.9540919916695493,0.2271432876586914
eeg-eye-state,1,RF_default,0.9259012016021362,1.0,0.07409879839786382,0.9256716464307877,0.9833586904041277,0.1987926959991455
eeg-eye-state,1,XGB_default,0.9355807743658211,0.9924065420560748,0.056825767690253715,0.9355043750447225,0.9825959515161997,0.06646609306335449
eeg-eye-state,1,XGB_tuned,0.8948598130841121,0.9337449933244326,0.038885180240320505,0.8944268296261708,0.9623837087801221,0.0570068359375
eeg-eye-state,1,XGB_early_stop,0.9345794392523364,0.9919058744993324,0.05732643524699599,0.9344649768907147,0.983852094863369,0.21646666526794434
